,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
198811,11415764,08/16/2018 12:30:00 AM,008XX S MORGAN ST,THEFT,$500 AND UNDER,OTHER,False,12.0,25.0,28.0,2018.0,08/23/2018 04:00:50 PM,"(41.871154572, -87.651165421)",97.0,48.0
640721,10790850,12/20/2016 09:45:00 PM,075XX S PRAIRIE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,6.0,6.0,69.0,2016.0,02/10/2018 03:50:01 PM,"(41.757747895, -87.618300632)",475.0,32.0
391639,11157371,11/23/2017 08:35:00 AM,012XX N WELLS ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,18.0,43.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.904674107, -87.634509412)",290.0,11.0
243448,11356212,06/22/2018 04:00:00 PM,009XX N RUSH ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,18.0,42.0,8.0,2018.0,06/29/2018 03:54:08 PM,"(41.900181244, -87.627241312)",104.0,36.0
572095,10896193,03/31/2017 09:00:00 AM,105XX S AVENUE F,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,4.0,10.0,52.0,2017.0,02/10/2018 03:50:01 PM,"(41.703582257, -87.530452309)",715.0,47.0
538312,11047548,05/16/2017 04:00:00 PM,027XX W 14TH ST,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,10.0,28.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.862589588, -87.69505256)",16.0,23.0
38902,11644113,04/04/2019 02:06:00 AM,110XX S VERNON AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,5.0,9.0,49.0,2019.0,04/11/2019 04:07:22 PM,"(41.694167876, -87.612194894)",237.0,43.0
291392,11292557,04/22/2018 04:00:00 PM,0000X N MICHIGAN AVE,THEFT,FROM BUILDING,RESTAURANT,False,1.0,42.0,32.0,2018.0,05/04/2018 03:51:04 PM,"(41.882389156, -87.624374606)",580.0,36.0
68187,11598422,02/17/2019 09:40:00 AM,006XX W 80TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,6.0,21.0,71.0,2019.0,02/24/2019 04:09:21 PM,"(41.748865373, -87.640830213)",529.0,13.0
467822,11052606,08/13/2017 03:19:00 AM,009XX W BELMONT AVE,BATTERY,SIMPLE,CTA STATION,True,19.0,44.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.93991842, -87.653288878)",681.0,25.0
688730,10716747,10/14/2016 06:40:00 PM,077XX S HOMAN AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,8.0,18.0,70.0,2016.0,02/10/2018 03:50:01 PM,"(41.752553979, -87.707358202)",498.0,30.0
410867,11131930,10/27/2017 03:00:00 PM,008XX W CASTLEWOOD TER,THEFT,$500 AND UNDER,RESIDENCE,False,20.0,48.0,3.0,2017.0,02/10/2018 03:50:01 PM,"(41.970855577, -87.651260991)",635.0,39.0
356205,11204304,01/14/2018 09:25:00 PM,012XX S INDEPENDENCE BLVD,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,ALLEY,False,10.0,24.0,29.0,2018.0,05/04/2018 03:51:04 PM,"(41.865453392, -87.719500335)",33.0,14.0
131959,11505910,11/12/2018 08:40:00 PM,090XX S RIDGELAND AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,4.0,8.0,48.0,2018.0,11/19/2018 04:22:02 PM,"(41.730786741, -87.581583027)",492.0,35.0
45211,11634721,03/25/2019 03:00:00 PM,032XX W 38TH ST,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,9.0,12.0,58.0,2019.0,04/01/2019 04:21:13 PM,"(41.824390676, -87.705235422)",612.0,1.0
152877,11478181,10/15/2018 10:50:00 AM,055XX W CONGRESS PKWY,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,False,15.0,29.0,25.0,2018.0,10/22/2018 04:27:12 PM,"(41.873841216, -87.763433207)",68.0,7.0
101746,11548426,12/26/2018 06:30:00 PM,024XX W 23RD ST,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CAR WASH,False,10.0,25.0,31.0,2018.0,01/02/2019 04:18:06 PM,"(41.850204743, -87.686223633)",204.0,26.0
202757,11410571,08/11/2018 07:10:00 AM,047XX S CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,8.0,23.0,56.0,2018.0,08/18/2018 03:57:27 PM,"(41.80716827, -87.743142974)",606.0,28.0
668735,10748055,11/09/2016 06:00:00 PM,062XX N LINCOLN AVE,BATTERY,SIMPLE,STREET,False,17.0,50.0,13.0,2016.0,02/10/2018 03:50:01 PM,"(41.994648256, -87.714298517)",747.0,27.0
577362,10888039,03/23/2017 06:54:00 PM,086XX S JUSTINE ST,ROBBERY,STRONGARM - NO WEAPON,ALLEY,False,6.0,21.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.736893397, -87.661879818)",531.0,13.0
680066,10729932,10/25/2016 11:45:00 PM,015XX S DRAKE AVE,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,10.0,24.0,29.0,2016.0,02/10/2018 03:50:01 PM,"(41.860190685, -87.714022211)",772.0,14.0
685571,10721019,10/18/2016 05:15:00 PM,032XX W CRYSTAL ST,THEFT,OVER $500,STREET,False,14.0,26.0,23.0,2016.0,02/10/2018 03:50:01 PM,"(41.903745083, -87.708028861)",455.0,49.0
692153,10710375,10/10/2016 12:18:00 AM,033XX N HALSTED ST,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,True,19.0,44.0,6.0,2016.0,02/10/2018 03:50:01 PM,"(41.943108594, -87.649366085)",731.0,25.0
99141,11551520,12/30/2018 04:15:00 PM,055XX S WINCHESTER AVE,SEX OFFENSE,PUBLIC INDECENCY,RESIDENCE PORCH/HALLWAY,False,7.0,15.0,67.0,2018.0,01/10/2019 03:16:50 PM,"(41.792994022, -87.673055061)",345.0,3.0
431403,11103962,09/29/2017 06:30:00 PM,008XX W ADDISON ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,19.0,44.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.947297957, -87.651034295)",727.0,25.0
416486,11123869,10/20/2017 03:06:00 AM,056XX W HURON ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,15.0,29.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.892921935, -87.765639943)",672.0,7.0
164160,11464805,09/29/2018 05:17:00 PM,019XX W SCHOOL ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,19.0,32.0,5.0,2018.0,10/06/2018 03:59:57 PM,"(41.94141513, -87.677057825)",648.0,40.0
133147,11503986,11/11/2018 01:25:00 AM,053XX W FERDINAND ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,15.0,37.0,25.0,2018.0,11/18/2018 04:11:31 PM,"(41.888915379, -87.758477117)",673.0,45.0
395062,11152962,11/18/2017 09:55:00 AM,015XX S HAMLIN AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",ALLEY,False,10.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.860237122, -87.720119223)",33.0,14.0
62694,11607531,02/26/2019 09:31:00 AM,021XX W 34TH ST,ASSAULT,AGGRAVATED: HANDGUN,STREET,True,9.0,12.0,59.0,2019.0,03/31/2019 04:07:36 PM,"(41.832175445, -87.678086844)",2.0,1.0
102900,11546115,12/24/2018 03:30:00 PM,031XX N RACINE AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,19.0,32.0,6.0,2018.0,12/31/2018 04:16:57 PM,"(41.939290467, -87.658952119)",679.0,40.0
217781,11390030,07/23/2018 10:30:00 PM,056XX S JUSTINE ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,True,7.0,16.0,67.0,2018.0,07/30/2018 03:52:24 PM,"(41.791601009, -87.663289376)",384.0,2.0
48068,11641338,03/21/2019 11:00:00 AM,031XX N NARRAGANSETT AVE,THEFT,$500 AND UNDER,STREET,False,25.0,36.0,19.0,2019.0,04/04/2019 04:07:03 PM,"(41.936785278, -87.785880831)",81.0,44.0
355260,11205604,01/16/2018 03:48:00 PM,114XX S HALSTED ST,BATTERY,SIMPLE,CTA BUS,False,22.0,34.0,75.0,2018.0,05/04/2018 03:51:04 PM,"(41.685907805, -87.642179389)",663.0,22.0
208991,11402095,08/03/2018 06:05:00 PM,048XX N CLARK ST,BATTERY,SIMPLE,SMALL RETAIL STORE,False,20.0,46.0,3.0,2018.0,08/10/2018 04:09:29 PM,"(41.971100531, -87.667747448)",633.0,18.0
386599,11164247,11/30/2017 12:00:00 PM,063XX S DR MARTIN LUTHER KING JR DR,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,3.0,20.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.779043228, -87.615596685)",122.0,4.0
718964,10669792,09/05/2016 12:00:00 PM,030XX S KEDZIE AVE,BATTERY,SIMPLE,STREET,True,10.0,12.0,30.0,2016.0,02/10/2018 03:50:01 PM,"(41.838219696, -87.704850674)",146.0,1.0
408875,11134107,10/30/2017 09:30:00 AM,026XX S CALIFORNIA AVE,THEFT,$500 AND UNDER,STREET,False,10.0,12.0,30.0,2017.0,02/10/2018 03:50:01 PM,"(41.844162699, -87.695199039)",124.0,14.0
483027,11030690,07/25/2017 04:30:00 PM,050XX W ERIE ST,THEFT,$500 AND UNDER,SIDEWALK,False,15.0,28.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.892217589, -87.75156837)",694.0,45.0
157032,11477592,10/09/2018 02:00:00 PM,044XX S WELLS ST,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,9.0,3.0,37.0,2018.0,10/18/2018 04:19:16 PM,"(41.814188149, -87.632306142)",189.0,9.0
134026,11502948,11/09/2018 07:00:00 PM,006XX N ST LOUIS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,11.0,27.0,23.0,2018.0,11/16/2018 04:02:47 PM,"(41.892351995, -87.713781411)",584.0,46.0
340703,11225512,02/07/2018 05:20:00 PM,093XX S EUCLID AVE,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,True,4.0,8.0,48.0,2018.0,05/04/2018 03:51:04 PM,"(41.725767987, -87.576655812)",492.0,35.0
397595,11149430,11/14/2017 08:00:00 PM,033XX N PANAMA AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,16.0,36.0,17.0,2017.0,02/10/2018 03:50:01 PM,"(41.940157259, -87.82886689)",413.0,19.0
565549,10905972,04/09/2017 12:45:00 PM,065XX S HONORE ST,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,STREET,True,7.0,15.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.775224663, -87.670183486)",281.0,3.0
183901,11465706,09/03/2018 02:00:00 PM,012XX W MADISON ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,False,12.0,27.0,28.0,2018.0,10/06/2018 03:55:12 PM,"(41.881601096, -87.657991057)",91.0,26.0
329328,11241334,02/26/2018 06:00:00 AM,029XX N SAWYER AVE,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",False,14.0,35.0,21.0,2018.0,05/04/2018 03:51:04 PM,"(41.934742141, -87.708714805)",55.0,12.0
194266,11421518,08/21/2018 05:40:00 PM,038XX W OHIO ST,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,11.0,27.0,23.0,2018.0,08/28/2018 04:01:15 PM,"(41.891739422, -87.72186006)",584.0,46.0
44767,11635033,03/26/2019 10:17:00 AM,120XX S EGGLESTON AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,5.0,34.0,53.0,2019.0,04/02/2019 04:10:50 PM,"(41.67547012, -87.633403542)",60.0,22.0
220537,11386679,07/20/2018 03:30:00 PM,047XX S WELLS ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,9.0,3.0,37.0,2018.0,07/27/2018 03:56:39 PM,"(41.807987931, -87.632608493)",224.0,9.0
294264,11289064,04/18/2018 03:00:00 PM,050XX S INDIANA AVE,BATTERY,SIMPLE,APARTMENT,False,2.0,3.0,38.0,2018.0,05/04/2018 03:51:04 PM,"(41.803391597, -87.621061298)",449.0,9.0
552826,10926334,04/26/2017 07:00:00 PM,041XX N NEENAH AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,16.0,38.0,17.0,2017.0,02/10/2018 03:50:01 PM,"(41.954479566, -87.790990313)",442.0,19.0
658243,10764131,11/24/2016 04:45:00 AM,027XX W LE MOYNE ST,ROBBERY,ARMED: HANDGUN,STREET,False,14.0,26.0,24.0,2016.0,02/10/2018 03:50:01 PM,"(41.908411765, -87.695327371)",288.0,41.0
50005,11627894,03/18/2019 11:18:00 AM,059XX S MORGAN ST,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,True,7.0,16.0,68.0,2019.0,03/25/2019 04:13:00 PM,"(41.786499587, -87.649815884)",22.0,2.0
270298,11321457,05/20/2018 04:13:00 AM,050XX W MADISON ST,BURGLARY,FORCIBLE ENTRY,TAVERN/LIQUOR STORE,False,15.0,28.0,25.0,2018.0,05/27/2018 03:50:44 PM,"(41.880417013, -87.751506503)",184.0,23.0
615603,10832667,01/25/2017 10:29:00 PM,065XX S MORGAN ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,7.0,17.0,68.0,2017.0,02/14/2017 03:49:42 PM,"(41.775103545, -87.649522629)",436.0,32.0
673188,10741598,11/03/2016 04:00:00 PM,093XX S ESCANABA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),False,4.0,10.0,48.0,2016.0,02/10/2018 03:50:01 PM,"(41.725777892, -87.553914058)",493.0,47.0
135728,11500447,11/07/2018 10:30:00 AM,044XX N KIMBALL AVE,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,17.0,35.0,14.0,2018.0,11/14/2018 04:11:48 PM,"(41.961994378, -87.713166035)",24.0,20.0
86958,11569646,01/17/2019 10:50:00 AM,057XX W WASHINGTON BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,15.0,29.0,25.0,2019.0,03/02/2019 04:02:21 PM,"(41.882184564, -87.768599327)",618.0,7.0
352659,11209145,01/20/2018 02:55:00 PM,012XX S CENTRAL PARK AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,True,10.0,24.0,29.0,2018.0,05/04/2018 03:51:04 PM,"(41.865766243, -87.715407543)",33.0,14.0
509833,10990432,06/21/2017 09:30:00 PM,051XX S WABASH AVE,THEFT,$500 AND UNDER,RESIDENCE,False,2.0,3.0,40.0,2017.0,02/10/2018 03:50:01 PM,"(41.800853616, -87.624243506)",218.0,9.0
548349,10932486,05/02/2017 10:05:00 PM,078XX S CARPENTER ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,6.0,17.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.751544593, -87.650128209)",487.0,31.0
163646,11462501,09/30/2018 10:50:00 AM,040XX W MADISON ST,ASSAULT,SIMPLE,CTA BUS,True,11.0,28.0,26.0,2018.0,10/07/2018 04:11:34 PM,"(41.880717301, -87.72628358)",675.0,23.0
37667,11646083,04/05/2019 10:30:00 PM,069XX S WESTERN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,8.0,17.0,66.0,2019.0,04/12/2019 04:08:18 PM,"(41.7678792, -87.683327303)",333.0,31.0
108603,11538080,12/16/2018 04:52:00 PM,062XX S SANGAMON ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,7.0,16.0,68.0,2018.0,12/23/2018 04:08:10 PM,"(41.781099015, -87.64846533)",22.0,2.0
221280,11385780,07/19/2018 05:01:00 PM,030XX W MADISON ST,BATTERY,AGGRAVATED: HANDGUN,ALLEY,False,12.0,2.0,27.0,2018.0,07/26/2018 03:51:12 PM,"(41.881007008, -87.703138973)",39.0,46.0
260015,11336594,06/01/2018 03:03:00 PM,057XX N NAGLE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,16.0,41.0,10.0,2018.0,06/08/2018 03:51:14 PM,"(41.985435056, -87.787685839)",657.0,29.0
169604,11454477,09/22/2018 12:00:00 PM,059XX W WASHINGTON BLVD,BATTERY,SIMPLE,SIDEWALK,False,15.0,29.0,25.0,2018.0,09/29/2018 03:59:11 PM,"(41.88211937, -87.773781395)",618.0,7.0
226116,11379014,07/13/2018 02:00:00 PM,082XX S DREXEL AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,6.0,8.0,44.0,2018.0,07/20/2018 03:52:22 PM,"(41.745071859, -87.602581859)",141.0,35.0
590267,10867488,03/03/2017 03:25:00 PM,088XX S ASHLAND AVE,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,22.0,21.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.733189578, -87.662991862)",488.0,13.0
21446,11670754,04/29/2019 05:00:00 PM,002XX W 63RD ST,ROBBERY,STRONGARM - NO WEAPON,STREET,False,7.0,20.0,68.0,2019.0,05/06/2019 04:29:01 PM,"(41.779963406, -87.631725774)",435.0,4.0
282025,11305322,05/04/2018 09:15:00 PM,071XX S SACRAMENTO AVE,THEFT,$500 AND UNDER,STREET,False,8.0,18.0,66.0,2018.0,05/11/2018 03:53:11 PM,"(41.764003482, -87.69790732)",349.0,30.0
468963,11052394,08/11/2017 07:00:00 PM,021XX W 22ND PL,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,10.0,25.0,31.0,2017.0,02/10/2018 03:50:01 PM,"(41.851219672, -87.678879866)",204.0,26.0
464087,11059895,08/17/2017 11:00:00 PM,013XX W COLUMBIA AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,24.0,40.0,1.0,2017.0,02/10/2018 03:50:01 PM,"(42.004477988, -87.664412129)",47.0,5.0
698154,10702033,10/02/2016 12:45:00 AM,0000X W HUBBARD ST,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,BAR OR TAVERN,False,18.0,42.0,8.0,2016.0,02/10/2018 03:50:01 PM,"(41.890034161, -87.630103892)",670.0,36.0
186810,11441863,08/31/2018 03:00:00 AM,018XX W NORTH AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),False,14.0,1.0,24.0,2018.0,09/13/2018 03:56:52 PM,"(41.910534851, -87.674266171)",482.0,11.0
405835,11150813,11/03/2017 10:00:00 AM,003XX N DESPLAINES ST,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,12.0,42.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.888525948, -87.644322264)",784.0,36.0
446450,11082899,09/10/2017 03:14:00 AM,079XX S DREXEL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,6.0,8.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.750857878, -87.602743451)",247.0,35.0
157615,11470646,10/08/2018 06:20:00 PM,0000X E OHIO ST,THEFT,FROM BUILDING,RESTAURANT,False,18.0,42.0,8.0,2018.0,10/15/2018 04:40:30 PM,"(41.892509386, -87.626069718)",626.0,36.0
457313,11067991,08/26/2017 01:37:00 PM,035XX W NORTH AVE,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,14.0,26.0,23.0,2017.0,02/10/2018 03:50:01 PM,"(41.91000536, -87.715759913)",422.0,49.0
58665,11628301,03/04/2019 09:00:00 PM,030XX W 83RD ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,8.0,18.0,70.0,2019.0,03/22/2019 04:12:14 PM,"(41.742559571, -87.698422919)",243.0,30.0
467395,11053278,08/13/2017 07:20:00 PM,064XX S HERMITAGE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,7.0,15.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.776797204, -87.667820924)",280.0,3.0
360679,11201057,01/08/2018 01:17:00 AM,002XX E 75TH ST,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,6.0,6.0,69.0,2018.0,05/04/2018 03:51:04 PM,"(41.758328843, -87.619489017)",475.0,32.0
398322,11148810,11/13/2017 07:04:00 PM,010XX N LARAMIE AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,15.0,37.0,25.0,2017.0,06/21/2018 03:59:22 PM,"(41.899508004, -87.7557117)",562.0,45.0
491394,11023853,07/15/2017 04:00:00 AM,119XX S WALLACE ST,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,5.0,34.0,53.0,2017.0,02/10/2018 03:50:01 PM,"(41.677410742, -87.637079662)",60.0,22.0
379843,11173087,12/09/2017 02:35:00 PM,032XX S MORGAN ST,THEFT,$500 AND UNDER,RESIDENCE,False,9.0,11.0,60.0,2017.0,02/10/2018 03:50:01 PM,"(41.835110941, -87.651071274)",171.0,48.0
426901,11109765,10/05/2017 05:15:00 PM,061XX N ROCKWELL ST,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,24.0,50.0,2.0,2017.0,02/10/2018 03:50:01 PM,"(41.992679799, -87.694604199)",31.0,24.0
432273,11102443,09/28/2017 04:15:00 PM,023XX E 93RD ST,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,False,4.0,7.0,48.0,2017.0,02/10/2018 03:50:01 PM,"(41.726219145, -87.567294437)",492.0,37.0
396719,11151244,11/16/2017 02:00:00 AM,078XX S SOUTH SHORE DR,THEFT,OVER $500,STREET,False,4.0,7.0,43.0,2017.0,02/10/2018 03:50:01 PM,"(41.754447646, -87.550686669)",421.0,37.0
485683,11027152,07/22/2017 10:05:00 AM,075XX S HALSTED ST,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,True,6.0,17.0,68.0,2017.0,02/10/2018 03:50:01 PM,"(41.757159781, -87.644211873)",572.0,31.0
372679,11182412,12/19/2017 03:00:00 PM,038XX W 67TH PL,ROBBERY,AGGRAVATED,ALLEY,False,8.0,13.0,65.0,2017.0,05/04/2018 03:51:04 PM,"(41.770528352, -87.718386283)",317.0,15.0
467139,11053534,08/14/2017 03:51:00 AM,018XX W JUNEWAY TER,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,24.0,49.0,1.0,2017.0,02/10/2018 03:50:01 PM,"(42.022547568, -87.676139494)",340.0,5.0
572380,10904030,03/30/2017 08:17:00 PM,019XX W FULTON ST,ASSAULT,SIMPLE,OTHER,False,12.0,27.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.886792194, -87.675307187)",579.0,46.0
10735,11687575,05/14/2019 04:03:00 PM,069XX S ABERDEEN ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,7.0,6.0,68.0,2019.0,05/21/2019 04:08:13 PM,"(41.767998165, -87.651764512)",410.0,32.0
389346,11160473,11/26/2017 07:00:00 PM,069XX N RIDGE BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,24.0,49.0,1.0,2017.0,02/10/2018 03:50:01 PM,"(42.006908522, -87.680958573)",268.0,27.0
417248,11122823,10/19/2017 04:45:00 AM,010XX N LEAMINGTON AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,15.0,37.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.899595145, -87.754487734)",585.0,45.0
35050,11649831,04/09/2019 04:33:00 PM,008XX W 119TH ST,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,5.0,34.0,53.0,2019.0,04/16/2019 04:21:50 PM,"(41.677799762, -87.642881123)",662.0,22.0
519995,10976438,06/09/2017 02:00:00 AM,015XX N HAMLIN AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,25.0,30.0,23.0,2017.0,02/10/2018 03:50:01 PM,"(41.908576787, -87.721618581)",454.0,49.0
475347,11042751,08/03/2017 11:30:00 PM,080XX S EMERALD AVE,THEFT,FROM BUILDING,OTHER,False,6.0,21.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.748009697, -87.642744975)",529.0,13.0
471790,11047304,08/08/2017 02:40:00 AM,056XX W JACKSON BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,15.0,29.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.876549757, -87.7650872)",67.0,7.0
276520,11312583,05/11/2018 09:40:00 PM,064XX N SHERIDAN RD,THEFT,$500 AND UNDER,RESTAURANT,True,24.0,40.0,1.0,2018.0,05/18/2018 03:52:39 PM,"(42.000312614, -87.660706862)",48.0,5.0
188749,11429919,08/28/2018 05:00:00 PM,003XX W 106TH PL,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,5.0,34.0,49.0,2018.0,09/04/2018 04:10:34 PM,"(41.700686638, -87.631412745)",524.0,22.0
217421,11390588,07/24/2018 12:47:00 PM,039XX S INDIANA AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2.0,3.0,38.0,2018.0,07/31/2018 03:50:48 PM,"(41.823192046, -87.621586662)",163.0,9.0
670933,10744307,11/06/2016 01:30:00 PM,124XX S UNION AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,5.0,34.0,53.0,2016.0,02/10/2018 03:50:01 PM,"(41.668177768, -87.639181185)",7.0,22.0
114589,11529293,12/08/2018 12:45:00 PM,077XX S YATES BLVD,BATTERY,SIMPLE,RESIDENCE,True,4.0,7.0,43.0,2018.0,12/15/2018 04:10:10 PM,"(41.754648923, -87.566289453)",420.0,37.0
193023,11513305,08/23/2018 09:00:00 AM,054XX W HARRISON ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,15.0,29.0,25.0,2018.0,11/24/2018 04:03:36 PM,"(41.872881651, -87.760309784)",68.0,7.0
276153,11317141,05/12/2018 12:34:00 PM,023XX N LISTER AVE,THEFT,FROM BUILDING,RESIDENTIAL YARD (FRONT/BACK),False,14.0,32.0,22.0,2018.0,05/19/2018 03:48:17 PM,"(41.923169423, -87.676686304)",209.0,40.0
609521,10860859,02/03/2017 12:00:00 PM,107XX S AVENUE J,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,4.0,10.0,52.0,2017.0,02/10/2018 03:50:01 PM,"(41.70033353, -87.534073993)",715.0,47.0
594411,10860700,02/25/2017 12:33:00 AM,079XX S RHODES AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,6.0,6.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.750555026, -87.611270958)",11.0,32.0
512705,10985885,06/18/2017 03:28:00 AM,082XX S MOZART ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,8.0,18.0,70.0,2017.0,02/10/2018 03:50:01 PM,"(41.743746275, -87.693684265)",243.0,30.0
530503,10959213,05/26/2017 07:38:00 PM,008XX E 63RD ST,BATTERY,SIMPLE,CTA PLATFORM,False,3.0,20.0,42.0,2017.0,02/10/2018 03:50:01 PM,"(41.780415657, -87.605608794)",470.0,4.0
441949,11089253,09/16/2017 09:40:00 AM,004XX S HOMAN AVE,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,11.0,28.0,27.0,2017.0,02/10/2018 03:50:01 PM,"(41.874769995, -87.710808193)",783.0,23.0
