,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
126474,11513789,11/21/2018 08:00:00 AM,001XX S WACKER DR,THEFT,OVER $500,STREET,False,1.0,42.0,32.0,2018.0,11/28/2018 04:22:08 PM,"(41.879667054, -87.63696315)",92.0,36.0
457033,11068398,08/26/2017 08:30:00 PM,014XX W CHICAGO AVE,THEFT,$500 AND UNDER,STREET,False,12.0,27.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.896141272, -87.662877258)",484.0,46.0
18835,11675447,05/03/2019 12:00:00 PM,062XX N WESTERN AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,24.0,50.0,2.0,2019.0,05/10/2019 04:20:42 PM,"(41.995048617, -87.689794533)",53.0,27.0
701414,10699568,09/27/2016 05:00:00 PM,051XX S ASHLAND AVE,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,9.0,16.0,61.0,2016.0,02/10/2018 03:50:01 PM,"(41.800863342, -87.664766276)",789.0,2.0
688860,10716352,10/14/2016 04:00:00 PM,030XX E 91ST ST,THEFT,$500 AND UNDER,CONVENIENCE STORE,False,4.0,10.0,46.0,2016.0,02/10/2018 03:50:01 PM,"(41.730087889, -87.550491518)",175.0,47.0
201918,11411397,08/12/2018 05:50:00 AM,052XX S EMERALD AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,9.0,3.0,61.0,2018.0,08/19/2018 04:03:34 PM,"(41.798808965, -87.644055567)",84.0,4.0
112518,11532023,12/11/2018 11:00:00 AM,031XX S KOSTNER AVE,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",False,10.0,22.0,30.0,2018.0,12/18/2018 04:20:29 PM,"(41.835947057, -87.734045986)",200.0,28.0
278738,11309494,05/09/2018 12:01:00 AM,080XX W GRACE ST,THEFT,$500 AND UNDER,STREET,False,16.0,36.0,17.0,2018.0,05/16/2018 04:12:54 PM,"(41.948637058, -87.827653117)",445.0,19.0
16296,11678453,05/06/2019 06:15:00 PM,008XX N STATE ST,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA STATION,True,18.0,2.0,8.0,2019.0,05/13/2019 04:13:25 PM,"(41.896888586, -87.628203192)",104.0,36.0
56653,11616937,03/08/2019 10:11:00 AM,017XX W PRYOR AVE,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,22.0,19.0,75.0,2019.0,03/15/2019 04:20:49 PM,"(41.692041778, -87.665923635)",378.0,42.0
25423,11664731,04/23/2019 07:54:00 PM,014XX N FAIRFIELD AVE,CRIMINAL TRESPASS,TO STATE SUP LAND,OTHER,True,14.0,1.0,24.0,2019.0,04/30/2019 04:05:35 PM,"(41.907285926, -87.695694925)",288.0,41.0
444093,11086456,09/13/2017 01:25:00 PM,006XX W 106TH ST,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: CYCLE, SCOOTER, BIKE NO VIN",STREET,True,22.0,34.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.701496352, -87.639569992)",525.0,22.0
251173,11346381,06/12/2018 07:30:00 PM,0000X E 87TH ST,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),True,6.0,6.0,44.0,2018.0,07/14/2018 03:49:06 PM,"(41.736345248, -87.623198545)",406.0,43.0
223963,11381904,07/16/2018 06:56:00 AM,014XX W 47TH ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,False,9.0,3.0,61.0,2018.0,07/23/2018 03:57:48 PM,"(41.808645557, -87.661846328)",123.0,4.0
31972,11654533,04/13/2019 10:10:00 PM,076XX S JEFFERY BLVD,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,True,4.0,8.0,43.0,2019.0,05/11/2019 04:11:32 PM,"(41.756604794, -87.576095781)",188.0,35.0
356158,11204382,01/14/2018 11:25:00 PM,061XX S WASHTENAW AVE,BATTERY,SIMPLE,STREET,False,8.0,15.0,66.0,2018.0,05/04/2018 03:51:04 PM,"(41.781858073, -87.691032412)",111.0,2.0
467796,11052710,08/13/2017 05:00:00 AM,036XX W 58TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,8.0,14.0,62.0,2017.0,02/10/2018 03:50:01 PM,"(41.787887518, -87.714575588)",774.0,6.0
167083,11462852,09/25/2018 05:15:00 PM,079XX S HALSTED ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,6.0,17.0,71.0,2018.0,10/11/2018 03:57:17 PM,"(41.750056418, -87.64402766)",487.0,31.0
623446,10816695,01/15/2017 07:27:00 AM,015XX W JONQUIL TER,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,24.0,49.0,1.0,2017.0,02/10/2018 03:50:01 PM,"(42.021140845, -87.669168969)",340.0,5.0
142448,11491516,10/29/2018 03:30:00 PM,039XX W POLK ST,BATTERY,SIMPLE,RESIDENCE,False,11.0,24.0,26.0,2018.0,11/05/2018 04:17:00 PM,"(41.870735611, -87.724050264)",702.0,14.0
705836,10690257,09/22/2016 07:25:00 AM,078XX S HAMILTON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,POOL ROOM,True,6.0,18.0,71.0,2016.0,02/10/2018 03:50:01 PM,"(41.751458708, -87.676819482)",573.0,30.0
684265,10723482,10/20/2016 01:30:00 PM,008XX E 103RD ST,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,5.0,9.0,50.0,2016.0,02/10/2018 03:50:01 PM,"(41.707519433, -87.601839023)",254.0,43.0
543625,10939495,05/09/2017 03:00:00 PM,001XX N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.883500187, -87.627876698)",580.0,36.0
376050,11177996,12/14/2017 11:55:00 PM,049XX S ELLIS AVE,ROBBERY,ARMED: HANDGUN,STREET,False,2.0,4.0,39.0,2017.0,05/04/2018 03:51:04 PM,"(41.805418183, -87.601621426)",461.0,10.0
353957,11208375,01/18/2018 05:00:00 PM,009XX S HOMAN AVE,ROBBERY,STRONGARM - NO WEAPON,STREET,False,11.0,24.0,29.0,2018.0,05/04/2018 03:51:04 PM,"(41.869678542, -87.71064832)",98.0,14.0
246370,11352617,06/18/2018 06:30:00 PM,056XX N SHERIDAN RD,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,20.0,48.0,77.0,2018.0,06/25/2018 03:52:40 PM,"(41.984237719, -87.655208186)",14.0,16.0
233421,11380027,07/04/2018 03:00:00 PM,069XX S PEORIA ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,7.0,17.0,68.0,2018.0,07/18/2018 03:53:33 PM,"(41.768087313, -87.646917522)",410.0,32.0
716206,10674432,09/08/2016 11:00:00 PM,044XX S EMERALD AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,9.0,11.0,61.0,2016.0,02/10/2018 03:50:01 PM,"(41.813888451, -87.64445883)",123.0,48.0
557560,10919567,04/20/2017 12:30:00 PM,063XX S CALUMET AVE,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,3.0,20.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.778754713, -87.617297398)",122.0,4.0
703097,10694164,09/25/2016 12:30:00 PM,008XX W NORTH AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,18.0,43.0,7.0,2016.0,02/10/2018 03:50:01 PM,"(41.910912811, -87.64880981)",168.0,34.0
279253,11308825,05/08/2018 12:00:00 PM,091XX S EBERHART AVE,CRIMINAL DAMAGE,TO PROPERTY,ANIMAL HOSPITAL,False,6.0,6.0,44.0,2018.0,05/15/2018 03:55:49 PM,"(41.728939305, -87.611897732)",430.0,43.0
711816,10681056,09/14/2016 03:00:00 PM,007XX N CENTRAL AVE,THEFT,$500 AND UNDER,STREET,False,15.0,37.0,25.0,2016.0,02/10/2018 03:50:01 PM,"(41.893919452, -87.765359316)",672.0,45.0
180616,11442337,09/07/2018 10:00:00 PM,015XX N FREMONT ST,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,18.0,43.0,8.0,2018.0,09/14/2018 03:58:39 PM,"(41.909189095, -87.651058196)",108.0,11.0
518472,10976645,06/10/2017 11:10:00 PM,088XX S HOUSTON AVE,BATTERY,SIMPLE,RESIDENCE,True,4.0,10.0,46.0,2017.0,02/10/2018 03:50:01 PM,"(41.734686615, -87.549981367)",509.0,47.0
389327,11160244,11/26/2017 07:32:00 PM,009XX N MICHIGAN AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.899410159, -87.624131266)",233.0,11.0
94339,11564629,01/06/2019 03:00:00 AM,022XX N FREMONT ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,18.0,43.0,7.0,2019.0,01/18/2019 09:37:14 AM,"(41.922493272, -87.651085505)",744.0,34.0
281155,11312561,05/05/2018 09:33:00 PM,047XX N DAMEN AVE,BATTERY,SIMPLE,BAR OR TAVERN,False,19.0,47.0,4.0,2018.0,05/16/2018 04:09:42 PM,"(41.967280256, -87.679145759)",665.0,18.0
143359,11490046,10/28/2018 08:30:00 AM,002XX E 136TH ST,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,5.0,9.0,54.0,2018.0,11/04/2018 04:14:17 PM,"(41.647924641, -87.616406296)",10.0,43.0
381071,11171543,12/07/2017 07:00:00 PM,010XX N LARRABEE ST,THEFT,OVER $500,STREET,False,18.0,27.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.900746949, -87.643103609)",148.0,46.0
427002,11110727,10/05/2017 03:00:00 PM,094XX S ASHLAND AVE,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,22.0,21.0,73.0,2017.0,02/10/2018 03:50:01 PM,"(41.722578383, -87.662706548)",195.0,13.0
353445,11212881,01/19/2018 01:00:00 PM,048XX S WESTERN BLVD,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,9.0,12.0,61.0,2018.0,05/04/2018 03:51:04 PM,"(41.805371499, -87.683777403)",788.0,3.0
651571,10774035,12/03/2016 02:50:00 PM,001XX W 107TH ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,5.0,34.0,49.0,2016.0,02/10/2018 03:50:01 PM,"(41.699838941, -87.626090364)",524.0,22.0
488810,11023337,07/18/2017 10:00:00 AM,0000X S DEARBORN ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.881624191, -87.629391908)",92.0,36.0
216954,11391258,07/24/2018 11:28:00 PM,051XX S TALMAN AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,9.0,14.0,63.0,2018.0,07/31/2018 03:50:48 PM,"(41.800202389, -87.690317463)",778.0,8.0
408297,11135790,10/31/2017 02:46:00 AM,021XX S ARCHER AVE,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,9.0,25.0,34.0,2017.0,02/10/2018 03:50:01 PM,"(41.853734592, -87.633016015)",3.0,26.0
387811,11162298,11/28/2017 07:35:00 PM,040XX W WILCOX ST,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,11.0,28.0,26.0,2017.0,02/10/2018 03:50:01 PM,"(41.878860295, -87.726444365)",675.0,23.0
611278,10835338,01/31/2017 11:07:00 PM,034XX W MADISON ST,THEFT,$500 AND UNDER,CTA BUS,False,11.0,28.0,27.0,2017.0,02/14/2017 03:49:42 PM,"(41.880901198, -87.712430526)",704.0,23.0
325269,11246381,03/04/2018 12:40:00 AM,089XX S ESCANABA AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,4.0,10.0,46.0,2018.0,05/04/2018 03:51:04 PM,"(41.732941739, -87.554091241)",175.0,47.0
549942,10931737,04/30/2017 09:00:00 PM,002XX E OHIO ST,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.892577426, -87.621536731)",159.0,36.0
189095,11428874,08/28/2018 07:20:00 AM,014XX E 72ND PL,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,3.0,5.0,43.0,2018.0,09/10/2018 04:01:23 PM,"(41.763290523, -87.590059377)",451.0,35.0
565526,10906361,04/09/2017 01:15:00 PM,072XX S SEELEY AVE,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,7.0,17.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.762519771, -87.674687118)",433.0,31.0
36998,11646879,04/06/2019 08:39:00 PM,104XX S EGGLESTON AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,22.0,34.0,49.0,2019.0,04/13/2019 04:01:56 PM,"(41.704398158, -87.634309359)",525.0,22.0
237778,11363815,06/29/2018 02:00:00 PM,079XX S CALUMET AVE,THEFT,$500 AND UNDER,RESIDENCE,False,6.0,6.0,44.0,2018.0,07/06/2018 03:55:18 PM,"(41.75063458, -87.616525242)",406.0,32.0
394829,11153243,11/18/2017 04:40:00 PM,061XX N FRANCISCO AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,24.0,50.0,2.0,2017.0,02/10/2018 03:50:01 PM,"(41.99304954, -87.701913517)",30.0,27.0
297760,11297262,04/13/2018 01:08:00 PM,069XX S WESTERN AVE,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESTAURANT,True,8.0,17.0,66.0,2018.0,09/30/2018 03:52:49 PM,"(41.7678792, -87.683327303)",333.0,31.0
155479,11473970,10/11/2018 05:43:00 PM,012XX N WASHTENAW AVE,BATTERY,SIMPLE,OTHER,False,14.0,26.0,24.0,2018.0,10/18/2018 04:27:18 PM,"(41.903417753, -87.694429347)",543.0,49.0
648772,10777277,12/07/2016 07:00:00 PM,103XX S COTTAGE GROVE AVE,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,5.0,9.0,50.0,2016.0,02/10/2018 03:50:01 PM,"(41.707203646, -87.606566877)",254.0,43.0
200349,11414476,08/14/2018 06:30:00 AM,055XX W LE MOYNE ST,THEFT,OVER $500,APARTMENT,False,25.0,37.0,25.0,2018.0,08/21/2018 04:05:53 PM,"(41.907585769, -87.764249976)",599.0,45.0
618737,10823717,01/21/2017 08:10:00 PM,030XX S BROAD ST,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,9.0,11.0,60.0,2017.0,02/14/2017 03:49:42 PM,"(41.838962738, -87.661584523)",723.0,48.0
159240,11469551,10/06/2018 12:30:00 PM,001XX W ONTARIO ST,THEFT,FROM BUILDING,BAR OR TAVERN,False,18.0,42.0,8.0,2018.0,10/13/2018 03:59:35 PM,"(41.893199265, -87.633411455)",670.0,36.0
65552,11616815,02/21/2019 04:45:00 PM,028XX W HARRISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,11.0,28.0,27.0,2019.0,03/13/2019 04:02:26 PM,"(41.873785386, -87.697390224)",51.0,23.0
588058,10871154,03/06/2017 09:30:00 PM,065XX S BELL AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,8.0,15.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.774266719, -87.679728743)",370.0,2.0
351084,11211223,01/22/2018 06:23:00 PM,048XX S DREXEL BLVD,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,2.0,4.0,39.0,2018.0,05/04/2018 03:51:04 PM,"(41.806821175, -87.604316037)",461.0,10.0
221167,11387001,07/19/2018 08:00:00 PM,003XX W OHIO ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18.0,42.0,8.0,2018.0,07/26/2018 03:51:12 PM,"(41.892364069, -87.635962145)",652.0,36.0
144330,11489037,10/27/2018 12:01:00 AM,008XX N WABASH AVE,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,False,18.0,42.0,8.0,2018.0,11/08/2018 04:10:52 PM,"(41.896907719, -87.626851299)",104.0,36.0
221222,11386122,07/19/2018 06:30:00 PM,066XX S PERRY AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,7.0,6.0,69.0,2018.0,07/26/2018 03:51:12 PM,"(41.773600901, -87.628385732)",122.0,32.0
287075,11298459,04/28/2018 02:14:00 PM,011XX N LA SALLE DR,THEFT,POCKET-PICKING,CTA PLATFORM,False,18.0,42.0,8.0,2018.0,05/05/2018 03:54:51 PM,"(41.903481574, -87.632906108)",310.0,46.0
477244,11038841,08/01/2017 05:30:00 PM,031XX W FLOURNOY ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,11.0,24.0,27.0,2017.0,02/10/2018 03:50:01 PM,"(41.872792282, -87.704423983)",36.0,14.0
340572,11226267,02/07/2018 10:10:00 PM,052XX S DREXEL AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESTAURANT,False,2.0,4.0,41.0,2018.0,05/04/2018 03:51:04 PM,"(41.800655155, -87.603942159)",440.0,33.0
535702,10963786,05/19/2017 08:47:00 PM,034XX W MADISON ST,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,11.0,28.0,27.0,2017.0,02/10/2018 03:50:01 PM,"(41.88090842, -87.711736421)",783.0,23.0
255468,11340517,06/07/2018 08:00:00 AM,067XX S STATE ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,3.0,6.0,69.0,2018.0,06/14/2018 04:02:30 PM,"(41.772035722, -87.625110878)",514.0,32.0
393695,11154609,11/20/2017 09:13:00 AM,045XX S WABASH AVE,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,ALLEY,True,2.0,3.0,38.0,2017.0,02/10/2018 03:50:01 PM,"(41.81231282, -87.624542644)",393.0,9.0
136341,11499819,11/06/2018 12:30:00 PM,013XX E 67TH ST,ASSAULT,SIMPLE,STREET,False,3.0,5.0,43.0,2018.0,11/13/2018 04:24:27 PM,"(41.773280699, -87.591480096)",416.0,33.0
157691,11470903,10/08/2018 05:00:00 PM,063XX S CALUMET AVE,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,"SCHOOL, PUBLIC, GROUNDS",False,3.0,20.0,69.0,2018.0,10/15/2018 04:40:30 PM,"(41.778754713, -87.617297398)",122.0,4.0
543190,10940009,05/10/2017 06:02:00 AM,057XX S CICERO AVE,THEFT,$500 AND UNDER,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,False,8.0,23.0,56.0,2017.0,02/10/2018 03:50:01 PM,"(41.788492935, -87.7414552)",86.0,15.0
282752,11307032,05/03/2018 11:00:00 PM,088XX S ESCANABA AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,False,4.0,10.0,46.0,2018.0,05/16/2018 04:09:42 PM,"(41.734805443, -87.554138326)",509.0,47.0
486221,11026568,07/21/2017 04:00:00 PM,061XX S MARSHFIELD AVE,BATTERY,SIMPLE,APARTMENT,False,7.0,15.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.782472676, -87.665503666)",276.0,3.0
21489,11670639,04/29/2019 04:12:00 PM,081XX S MANISTEE AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,4.0,7.0,46.0,2019.0,05/06/2019 04:29:01 PM,"(41.747329638, -87.557669724)",244.0,37.0
449118,11081668,09/06/2017 01:00:00 PM,013XX W CARMEN AVE,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,False,20.0,46.0,3.0,2017.0,02/10/2018 03:50:01 PM,"(41.974567632, -87.663232139)",633.0,18.0
362761,11195371,01/04/2018 03:10:00 PM,032XX N ASHLAND AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,19.0,44.0,6.0,2018.0,05/04/2018 03:51:04 PM,"(41.939923405, -87.668667203)",678.0,25.0
530399,10959200,05/26/2017 10:00:00 PM,046XX N MARINE DR,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,False,19.0,46.0,3.0,2017.0,02/10/2018 03:50:01 PM,"(41.966409353, -87.648852157)",636.0,39.0
586570,10874859,03/09/2017 07:00:00 AM,002XX W 87TH ST,THEFT,FROM BUILDING,MOVIE HOUSE/THEATER,False,6.0,21.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.736126864, -87.629184056)",1.0,13.0
298985,11282658,04/11/2018 08:30:00 PM,044XX N KEYSTONE AVE,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,17.0,39.0,14.0,2018.0,05/04/2018 03:51:04 PM,"(41.961442432, -87.729051322)",257.0,38.0
384556,11166481,12/02/2017 08:50:00 PM,048XX W NORTH AVE,NARCOTICS,POSS: HEROIN(WHITE),CTA BUS STOP,True,25.0,37.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.909608631, -87.747406059)",523.0,45.0
496711,11016272,07/08/2017 11:00:00 AM,015XX N STATE PKWY,THEFT,$500 AND UNDER,RESIDENCE,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.909988023, -87.62884891)",100.0,11.0
309952,11316706,03/26/2018 03:40:00 PM,022XX S SAWYER AVE,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE-GARAGE,True,10.0,22.0,30.0,2018.0,08/19/2018 03:57:51 PM,"(41.850890442, -87.706444416)",291.0,1.0
293026,11290577,04/20/2018 11:00:00 AM,037XX W SUNNYSIDE AVE,BATTERY,SIMPLE,APARTMENT,False,17.0,39.0,14.0,2018.0,05/04/2018 03:51:04 PM,"(41.96284562, -87.721449059)",119.0,12.0
143143,11490491,10/28/2018 03:06:00 PM,006XX N MICHIGAN AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,18.0,42.0,8.0,2018.0,11/04/2018 04:14:17 PM,"(41.892753031, -87.624193896)",159.0,36.0
310893,11266161,03/25/2018 06:00:00 AM,040XX N LAVERGNE AVE,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,16.0,45.0,15.0,2018.0,05/04/2018 03:51:04 PM,"(41.954095293, -87.752270648)",259.0,50.0
214953,11394907,07/27/2018 02:00:00 PM,085XX S GREEN ST,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,APARTMENT,False,6.0,21.0,71.0,2018.0,08/03/2018 04:16:20 PM,"(41.739004946, -87.64491897)",530.0,13.0
603927,10846455,02/11/2017 12:18:00 PM,056XX S WESTERN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,8.0,16.0,63.0,2017.0,02/18/2017 03:49:59 PM,"(41.791302643, -87.683970798)",112.0,3.0
528667,10961293,05/29/2017 07:31:00 AM,063XX N CAMPBELL AVE,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,24.0,50.0,2.0,2017.0,02/10/2018 03:50:01 PM,"(41.996475813, -87.692285401)",31.0,27.0
217789,11390108,07/23/2018 10:09:00 PM,070XX S DR MARTIN LUTHER KING JR DR,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,3.0,6.0,69.0,2018.0,07/30/2018 03:52:24 PM,"(41.766831949, -87.615289269)",514.0,32.0
442010,11090670,09/16/2017 06:30:00 AM,040XX W 51ST ST,THEFT,OVER $500,STREET,False,8.0,14.0,57.0,2017.0,02/10/2018 03:50:01 PM,"(41.800531942, -87.724613068)",697.0,6.0
610407,10836812,02/02/2017 01:00:00 AM,053XX N LAKEWOOD AVE,THEFT,$500 AND UNDER,STREET,False,20.0,48.0,77.0,2017.0,02/14/2017 03:49:42 PM,"(41.978882248, -87.662418253)",540.0,16.0
697530,10702630,10/02/2016 10:46:00 PM,001XX W 87TH ST,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,6.0,21.0,44.0,2016.0,02/10/2018 03:50:01 PM,"(41.736259984, -87.628068782)",1.0,13.0
347835,11215606,01/27/2018 11:55:00 AM,055XX S LOOMIS BLVD,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,True,7.0,16.0,67.0,2018.0,05/04/2018 03:51:04 PM,"(41.793056458, -87.659702446)",297.0,2.0
722789,10664780,08/31/2016 09:30:00 PM,0000X W 69TH ST,CRIMINAL DAMAGE,TO STATE SUP PROP,CTA BUS,False,3.0,6.0,69.0,2016.0,02/10/2018 03:50:01 PM,"(41.769186943, -87.625523451)",513.0,32.0
146703,11485787,10/23/2018 11:02:00 PM,010XX W 14TH ST,THEFT,$500 AND UNDER,APARTMENT,False,12.0,25.0,28.0,2018.0,10/30/2018 04:19:01 PM,"(41.863457262, -87.652605569)",760.0,26.0
522663,10970072,06/05/2017 05:00:00 PM,097XX S VINCENNES AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,22.0,21.0,73.0,2017.0,02/10/2018 03:50:01 PM,"(41.717392291, -87.652090697)",592.0,22.0
480958,11034796,07/28/2017 08:00:00 AM,023XX W WARREN BLVD,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,12.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.88210256, -87.685005864)",37.0,46.0
660101,10830487,11/21/2016 03:00:00 PM,019XX W PERSHING RD,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",PARKING LOT/GARAGE(NON.RESID.),True,9.0,12.0,61.0,2016.0,02/10/2018 03:50:01 PM,"(41.823135935, -87.673314143)",720.0,1.0
46953,11631762,03/22/2019 09:54:00 PM,069XX S WOLCOTT AVE,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,True,7.0,17.0,67.0,2019.0,03/29/2019 04:12:07 PM,"(41.767754949, -87.671180504)",283.0,31.0
302396,11277983,04/06/2018 07:00:00 PM,002XX N STATE ST,THEFT,$500 AND UNDER,STREET,False,1.0,42.0,32.0,2018.0,05/04/2018 03:51:04 PM,"(41.885948471, -87.627945247)",92.0,36.0
101747,11547387,12/26/2018 06:25:00 PM,013XX S KEELER AVE,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,VEHICLE NON-COMMERCIAL,True,10.0,24.0,29.0,2018.0,01/02/2019 04:18:06 PM,"(41.863763632, -87.729990317)",761.0,14.0
326252,11245303,03/02/2018 03:37:00 PM,018XX W 18TH ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,12.0,25.0,31.0,2018.0,05/04/2018 03:51:04 PM,"(41.857711515, -87.671985974)",366.0,26.0
432425,11102273,09/28/2017 12:20:00 PM,001XX E 35TH ST,ROBBERY,ARMED: HANDGUN,STREET,False,2.0,3.0,35.0,2017.0,02/10/2018 03:50:01 PM,"(41.831048676, -87.622882951)",25.0,9.0
154506,11475055,10/13/2018 01:09:00 AM,022XX N SPRINGFIELD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,25.0,30.0,22.0,2018.0,10/20/2018 04:16:21 PM,"(41.921310208, -87.724234446)",74.0,12.0
208471,11404212,08/04/2018 07:30:00 AM,032XX S ARCHER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,9.0,11.0,59.0,2018.0,08/15/2018 04:02:58 PM,"(41.834698514, -87.670623045)",192.0,26.0
