,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
350984,11211318,01/22/2018 08:00:00 PM,009XX W 72ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,7.0,17.0,68.0,2018.0,05/04/2018 03:51:04 PM,"(41.763339293, -87.64731268)",512.0,32.0
621110,10820620,01/18/2017 05:00:00 PM,008XX N CAMBRIDGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,18.0,27.0,8.0,2017.0,02/14/2017 03:49:42 PM,"(41.898192554, -87.641816138)",617.0,46.0
530777,10958780,05/26/2017 01:00:00 PM,130XX S EVANS AVE,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,CHA APARTMENT,True,5.0,9.0,54.0,2017.0,02/10/2018 03:50:01 PM,"(41.657631913, -87.603406514)",9.0,43.0
201024,11412347,08/13/2018 10:05:00 AM,047XX S THROOP ST,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,9.0,3.0,61.0,2018.0,08/20/2018 04:02:23 PM,"(41.808113314, -87.65765939)",739.0,4.0
419888,11119163,10/15/2017 02:25:00 PM,001XX N MICHIGAN AVE,THEFT,FROM BUILDING,RESTAURANT,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.884162337, -87.624439467)",580.0,36.0
391681,11157356,11/23/2017 05:35:00 AM,014XX S INDIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,1.0,2.0,33.0,2017.0,02/10/2018 03:50:01 PM,"(41.863598471, -87.622463983)",374.0,9.0
268147,11324244,05/23/2018 12:20:00 AM,008XX N MILWAUKEE AVE,THEFT,OVER $500,RESIDENCE,False,12.0,27.0,24.0,2018.0,05/30/2018 03:52:11 PM,"(41.897813192, -87.657842309)",109.0,46.0
207267,11403929,08/05/2018 04:00:00 PM,067XX S JEFFERY BLVD,THEFT,$500 AND UNDER,STREET,False,3.0,5.0,43.0,2018.0,08/12/2018 03:59:11 PM,"(41.772998982, -87.576478539)",152.0,33.0
563044,10910156,04/12/2017 11:00:00 PM,091XX S BISHOP ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,22.0,21.0,73.0,2017.0,02/10/2018 03:50:01 PM,"(41.727958616, -87.659188671)",195.0,13.0
145794,11488577,10/25/2018 07:00:00 AM,056XX S UNIVERSITY AVE,THEFT,FROM BUILDING,RESIDENCE,False,2.0,5.0,41.0,2018.0,11/01/2018 04:12:18 PM,"(41.792439969, -87.598101975)",154.0,33.0
25292,11666677,04/23/2019 11:30:00 PM,085XX S EXCHANGE AVE,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,4.0,10.0,46.0,2019.0,04/30/2019 04:05:35 PM,"(41.740103192, -87.552703913)",226.0,47.0
99877,11555422,12/29/2018 02:00:00 PM,059XX S DR MARTIN LUTHER KING JR DR,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,2.0,20.0,40.0,2018.0,01/10/2019 03:16:50 PM,"(41.786651559, -87.615783168)",164.0,4.0
372427,11182624,12/19/2017 07:53:00 PM,095XX S EXCHANGE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,4.0,10.0,51.0,2017.0,05/04/2018 03:51:04 PM,"(41.722142733, -87.552452468)",526.0,47.0
324393,11247957,03/05/2018 11:25:00 AM,008XX E 103RD ST,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, BUILDING",True,5.0,9.0,50.0,2018.0,05/04/2018 03:51:04 PM,"(41.707519433, -87.601839023)",254.0,43.0
379495,11174045,12/10/2017 01:39:00 AM,004XX E 79TH ST,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,VEHICLE NON-COMMERCIAL,True,6.0,6.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.751119567, -87.614647172)",496.0,32.0
455481,11070513,08/28/2017 11:42:00 PM,049XX W FULLERTON AVE,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,False,25.0,31.0,19.0,2017.0,02/10/2018 03:50:01 PM,"(41.924188761, -87.750105812)",304.0,44.0
332309,11236887,02/21/2018 05:20:00 PM,039XX W 71ST ST,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,8.0,13.0,65.0,2018.0,05/04/2018 03:51:04 PM,"(41.76412214, -87.720250871)",317.0,15.0
663915,10755604,11/16/2016 11:30:00 AM,001XX W RANDOLPH ST,THEFT,FROM BUILDING,GOVERNMENT BUILDING/PROPERTY,False,1.0,42.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.884476226, -87.631310613)",92.0,36.0
661162,10758843,11/19/2016 10:25:00 PM,018XX S CENTRAL PARK AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,10.0,24.0,29.0,2016.0,02/10/2018 03:50:01 PM,"(41.855695991, -87.715115395)",800.0,14.0
620251,10822923,01/19/2017 08:44:00 PM,062XX W HYACINTH ST,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,True,16.0,45.0,10.0,2017.0,08/21/2017 03:51:04 PM,"(41.992694096, -87.784364634)",656.0,38.0
694828,10712501,10/06/2016 02:04:00 PM,001XX E DELAWARE PL,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,HOTEL/MOTEL,False,18.0,42.0,8.0,2016.0,02/10/2018 03:50:01 PM,"(41.899189017, -87.625650736)",104.0,36.0
340656,11225429,02/07/2018 07:05:00 PM,008XX W 59TH ST,THEFT,FROM BUILDING,GAS STATION,False,7.0,16.0,68.0,2018.0,05/04/2018 03:51:04 PM,"(41.78701723, -87.645505595)",113.0,2.0
176574,11445182,09/13/2018 03:58:00 PM,032XX N LECLAIRE AVE,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,16.0,30.0,15.0,2018.0,09/20/2018 04:03:40 PM,"(41.939898633, -87.754281422)",114.0,17.0
9075,11689827,05/16/2019 09:40:00 PM,058XX N WINTHROP AVE,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,True,20.0,48.0,77.0,2019.0,05/23/2019 04:10:00 PM,"(41.988220457, -87.658156374)",13.0,16.0
137990,11497276,11/04/2018 01:25:00 AM,011XX W 47TH ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,9.0,20.0,61.0,2018.0,11/11/2018 04:10:33 PM,"(41.80874569, -87.65413879)",123.0,48.0
126294,11513527,11/21/2018 12:50:00 PM,016XX W 82ND ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,False,6.0,21.0,71.0,2018.0,11/28/2018 04:22:08 PM,"(41.744887167, -87.663691018)",532.0,13.0
401467,11154352,11/09/2017 08:00:00 AM,0000X E CONGRESS PKWY,THEFT,$500 AND UNDER,HOTEL/MOTEL,False,1.0,2.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.875679322, -87.62657476)",367.0,10.0
653598,10802176,12/01/2016 12:01:00 AM,062XX W BRYN MAWR AVE,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,16.0,45.0,11.0,2016.0,02/10/2018 03:50:01 PM,"(41.98291399, -87.783838107)",656.0,50.0
321577,11251639,03/09/2018 04:30:00 PM,062XX S MAY ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,7.0,16.0,68.0,2018.0,05/04/2018 03:51:04 PM,"(41.780655796, -87.653313373)",434.0,2.0
309304,11268823,03/27/2018 04:00:00 PM,062XX S NORMAL BLVD,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,7.0,20.0,68.0,2018.0,05/04/2018 03:51:04 PM,"(41.781249994, -87.637512059)",166.0,4.0
340872,11226095,02/07/2018 12:00:00 PM,015XX S BLUE ISLAND AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,12.0,2.0,28.0,2018.0,05/04/2018 03:51:04 PM,"(41.860295708, -87.659088972)",96.0,26.0
257884,11336459,06/04/2018 03:40:00 AM,033XX W 23RD ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,10.0,22.0,30.0,2018.0,06/11/2018 03:52:24 PM,"(41.849900927, -87.709177489)",291.0,28.0
336498,11231405,02/15/2018 01:30:00 AM,066XX S PEORIA ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,7.0,17.0,68.0,2018.0,05/04/2018 03:51:04 PM,"(41.773708477, -87.647059222)",436.0,32.0
434036,11189337,09/26/2017 09:00:00 AM,056XX N BROADWAY,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,20.0,48.0,77.0,2017.0,02/10/2018 03:50:01 PM,"(41.984082552, -87.660083261)",539.0,16.0
375735,11178639,12/15/2017 12:30:00 PM,035XX S WALLACE ST,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,9.0,11.0,60.0,2017.0,05/04/2018 03:51:04 PM,"(41.83035932, -87.641222112)",172.0,48.0
655381,10766930,11/28/2016 02:04:00 PM,0000X E HARRISON ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,1.0,2.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.874382771, -87.627260977)",367.0,10.0
26019,11663744,04/22/2019 11:15:00 PM,003XX E 63RD ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,3.0,20.0,40.0,2019.0,04/29/2019 04:18:19 PM,"(41.780221389, -87.6166138)",404.0,4.0
347384,11216208,01/28/2018 12:00:00 AM,082XX S TALMAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,8.0,18.0,70.0,2018.0,05/04/2018 03:51:04 PM,"(41.743293636, -87.688804264)",243.0,30.0
346524,11217712,01/29/2018 11:00:00 AM,027XX S MICHIGAN AVE,THEFT,$500 AND UNDER,AUTO / BOAT / RV DEALERSHIP,False,1.0,2.0,35.0,2018.0,05/04/2018 03:51:04 PM,"(41.843962091, -87.623595224)",191.0,9.0
201533,11411813,08/12/2018 06:23:00 PM,132XX S CORLISS AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,5.0,9.0,54.0,2018.0,08/19/2018 04:03:34 PM,"(41.65494367, -87.602302495)",10.0,43.0
237790,11363835,06/29/2018 01:30:00 PM,067XX S PERRY AVE,BATTERY,SIMPLE,RESIDENCE,True,7.0,6.0,69.0,2018.0,07/06/2018 03:55:18 PM,"(41.77178664, -87.628339611)",513.0,32.0
405135,11139209,11/04/2017 04:20:00 AM,106XX S AVENUE B,BATTERY,SIMPLE,STREET,False,4.0,10.0,52.0,2017.0,02/10/2018 03:50:01 PM,"(41.702232026, -87.525748868)",715.0,47.0
551282,10928569,04/28/2017 07:47:00 PM,008XX N HAMLIN AVE,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,True,11.0,27.0,23.0,2017.0,02/10/2018 03:50:01 PM,"(41.896335387, -87.721224863)",456.0,46.0
447987,11080876,09/08/2017 12:30:00 AM,082XX S LAKE SHORE DR,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,4.0,7.0,46.0,2017.0,02/10/2018 03:50:01 PM,"(41.74615859, -87.540493951)",505.0,37.0
344148,11220547,02/01/2018 07:00:00 PM,034XX W DOUGLAS BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,10.0,24.0,29.0,2018.0,05/04/2018 03:51:04 PM,"(41.862897748, -87.711202374)",772.0,14.0
615851,10828491,01/25/2017 03:45:00 PM,023XX S PULASKI RD,ASSAULT,AGG PO HANDS NO/MIN INJURY,RESTAURANT,True,10.0,22.0,29.0,2017.0,02/14/2017 03:49:42 PM,"(41.848474762, -87.724676285)",194.0,28.0
690747,10712752,10/12/2016 12:05:00 AM,085XX S CARPENTER ST,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,True,6.0,21.0,71.0,2016.0,02/10/2018 03:50:01 PM,"(41.738726563, -87.649773109)",530.0,13.0
149779,11481458,10/19/2018 06:36:00 PM,002XX S STATE ST,BATTERY,SIMPLE,CTA STATION,False,1.0,42.0,32.0,2018.0,10/26/2018 04:09:33 PM,"(41.878638996, -87.627691486)",92.0,36.0
694135,10723874,10/07/2016 12:00:00 PM,038XX W DICKENS AVE,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,25.0,26.0,22.0,2016.0,02/10/2018 03:50:01 PM,"(41.919048671, -87.72211382)",73.0,49.0
186833,11431552,08/31/2018 01:45:00 AM,031XX W CHICAGO AVE,THEFT,RETAIL THEFT,GAS STATION,True,12.0,27.0,23.0,2018.0,09/07/2018 04:00:05 PM,"(41.895560835, -87.705846147)",150.0,46.0
486308,11026772,07/21/2017 02:00:00 PM,002XX W 37TH PL,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,9.0,3.0,34.0,2017.0,02/10/2018 03:50:01 PM,"(41.826365716, -87.632958477)",296.0,9.0
168682,11455917,09/23/2018 04:30:00 PM,108XX S WABASH AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,5.0,9.0,49.0,2018.0,09/30/2018 03:57:53 PM,"(41.697407267, -87.62205621)",237.0,43.0
71893,11593866,02/11/2019 07:30:00 PM,076XX S COLES AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,4.0,7.0,43.0,2019.0,02/18/2019 04:12:44 PM,"(41.757589249, -87.556256082)",421.0,37.0
444633,11085618,09/12/2017 06:55:00 PM,016XX N MOZART ST,BATTERY,SIMPLE,OTHER,True,14.0,1.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.911423557, -87.698049121)",300.0,41.0
56952,11616749,03/07/2019 08:05:00 PM,001XX E PEARSON ST,BATTERY,SIMPLE,HOTEL/MOTEL,False,18.0,2.0,8.0,2019.0,03/14/2019 04:07:17 PM,"(41.897596067, -87.623218373)",233.0,11.0
32747,11653553,04/12/2019 09:00:00 PM,076XX S EAST END AVE,ROBBERY,STRONGARM - NO WEAPON,STREET,False,4.0,8.0,43.0,2019.0,04/19/2019 04:10:08 PM,"(41.75620279, -87.583423198)",188.0,35.0
278518,11310464,05/09/2018 11:00:00 AM,038XX W MADISON ST,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,11.0,28.0,26.0,2018.0,05/16/2018 04:12:54 PM,"(41.880775231, -87.721685521)",736.0,23.0
310609,11266558,03/25/2018 04:56:00 PM,061XX S THROOP ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,True,7.0,16.0,67.0,2018.0,05/04/2018 03:51:04 PM,"(41.782374255, -87.65712305)",278.0,2.0
164500,11461617,09/29/2018 06:15:00 AM,025XX W FULLERTON AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,14.0,1.0,22.0,2018.0,10/06/2018 03:59:57 PM,"(41.92486868, -87.690856735)",323.0,41.0
628245,10809497,01/08/2017 07:00:00 AM,018XX W PERSHING RD,THEFT,OVER $500,GOVERNMENT BUILDING/PROPERTY,False,9.0,12.0,61.0,2017.0,02/14/2017 03:49:42 PM,"(41.823163053, -87.670874089)",720.0,1.0
529828,10960182,05/27/2017 05:00:00 PM,131XX S CARONDOLET AVE,BATTERY,SIMPLE,PARK PROPERTY,False,4.0,10.0,55.0,2017.0,02/10/2018 03:50:01 PM,"(41.656887591, -87.549552605)",586.0,47.0
640092,10790459,12/21/2016 07:11:00 PM,008XX N MICHIGAN AVE,THEFT,OVER $500,DEPARTMENT STORE,True,18.0,42.0,8.0,2016.0,02/10/2018 03:50:01 PM,"(41.897895128, -87.624096605)",104.0,36.0
572725,10897347,03/30/2017 11:00:00 AM,011XX N LECLAIRE AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,15.0,37.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.901573284, -87.753309097)",585.0,45.0
660979,10759016,11/20/2016 07:00:00 AM,021XX W WASHINGTON BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,12.0,2.0,28.0,2016.0,02/10/2018 03:50:01 PM,"(41.883094432, -87.679891391)",37.0,46.0
336595,11231015,02/14/2018 09:34:00 PM,021XX E 78TH ST,BATTERY,SIMPLE,APARTMENT,True,4.0,8.0,43.0,2018.0,05/04/2018 03:51:04 PM,"(41.753473358, -87.571914342)",420.0,35.0
676852,22901,10/30/2016 03:37:00 AM,011XX W 57TH ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,7.0,16.0,68.0,2016.0,03/19/2019 04:11:22 PM,"(41.7905363, -87.653957017)",409.0,2.0
179217,11441436,09/09/2018 08:49:00 PM,005XX S JEFFERSON ST,ASSAULT,SIMPLE,STREET,False,1.0,2.0,28.0,2018.0,09/16/2018 04:05:04 PM,"(41.874598525, -87.642430368)",97.0,26.0
40581,11641364,04/01/2019 02:00:00 PM,002XX W 113TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,5.0,34.0,49.0,2019.0,04/08/2019 04:19:35 PM,"(41.688882891, -87.628659715)",660.0,22.0
486163,11026595,07/21/2017 05:15:00 PM,010XX W ADDISON ST,THEFT,OVER $500,SPORTS ARENA/STADIUM,False,19.0,44.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.947225886, -87.655545441)",691.0,25.0
457812,11067416,08/25/2017 08:20:00 PM,037XX N OKETO AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,16.0,36.0,17.0,2017.0,02/10/2018 03:50:01 PM,"(41.947375823, -87.811948354)",392.0,19.0
599914,10852552,02/17/2017 09:30:00 AM,034XX W ROOSEVELT RD,BATTERY,SIMPLE,SIDEWALK,False,11.0,24.0,29.0,2017.0,02/24/2017 03:52:30 PM,"(41.866337511, -87.711426017)",772.0,14.0
224527,11381112,07/15/2018 01:14:00 PM,034XX W IRVING PARK RD,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,17.0,35.0,16.0,2018.0,07/22/2018 04:00:00 PM,"(41.953852531, -87.713208208)",325.0,12.0
530423,10959212,05/26/2017 09:30:00 PM,009XX W WEED ST,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,18.0,32.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.909804314, -87.651606387)",108.0,46.0
479312,11037266,07/30/2017 06:07:00 AM,007XX W 47TH ST,THEFT,$500 AND UNDER,RESTAURANT,False,9.0,11.0,61.0,2017.0,02/10/2018 03:50:01 PM,"(41.808899179, -87.643514585)",123.0,48.0
598788,10854134,02/18/2017 04:40:00 PM,054XX N NORTHWEST HWY,ASSAULT,SIMPLE,APARTMENT,False,16.0,45.0,11.0,2017.0,02/10/2018 03:50:01 PM,"(41.979053079, -87.775342532)",693.0,50.0
706285,10690719,09/21/2016 03:30:00 PM,024XX E 78TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,4.0,7.0,43.0,2016.0,02/10/2018 03:50:01 PM,"(41.753552496, -87.565661157)",246.0,37.0
553092,10927136,04/26/2017 01:00:00 PM,0000X E WASHINGTON ST,DECEPTIVE PRACTICE,BOGUS CHECK,OTHER,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.883219258, -87.626818503)",580.0,36.0
186636,11431977,08/31/2018 11:00:00 AM,008XX W ROSCOE ST,THEFT,$500 AND UNDER,STREET,False,19.0,44.0,6.0,2018.0,09/07/2018 04:00:05 PM,"(41.943604767, -87.650198848)",731.0,25.0
688751,10716795,10/14/2016 06:15:00 PM,028XX N LAKE SHORE DR,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,19.0,44.0,6.0,2016.0,02/10/2018 03:50:01 PM,"(41.932930738, -87.636207661)",103.0,25.0
499909,11006448,07/04/2017 11:00:00 AM,026XX W MARQUETTE RD,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,False,8.0,15.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.77188602, -87.689199969)",383.0,31.0
97324,11556283,01/02/2019 12:01:00 AM,068XX W DIVERSEY AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,25.0,36.0,18.0,2019.0,01/10/2019 03:16:50 PM,"(41.930861708, -87.797188041)",136.0,44.0
522965,10970260,06/05/2017 09:00:00 AM,087XX S MORGAN ST,THEFT,OVER $500,RESIDENCE,False,22.0,21.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.735285727, -87.648479626)",533.0,13.0
348723,11215086,01/26/2018 10:00:00 AM,029XX N DAWSON AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,14.0,35.0,21.0,2018.0,05/04/2018 03:51:04 PM,"(41.934765813, -87.711559201)",55.0,12.0
511051,10988448,06/20/2017 11:22:00 AM,028XX S KENNETH AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,ALLEY,True,10.0,22.0,30.0,2017.0,02/10/2018 03:50:01 PM,"(41.839612048, -87.735365941)",205.0,28.0
79815,11580913,01/30/2019 12:07:00 AM,015XX W 78TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,6.0,17.0,71.0,2019.0,02/06/2019 04:11:49 PM,"(41.752190204, -87.66235443)",557.0,31.0
124704,11516264,11/23/2018 08:30:00 PM,042XX S MAPLEWOOD AVE,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,9.0,15.0,58.0,2018.0,11/30/2018 04:15:08 PM,"(41.816997364, -87.688355597)",718.0,3.0
264439,11328198,05/27/2018 03:18:00 PM,071XX S MORGAN ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,7.0,17.0,68.0,2018.0,06/03/2018 03:52:24 PM,"(41.764673631, -87.649255842)",512.0,32.0
554698,10922845,04/24/2017 10:25:00 AM,046XX W WEST END AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,11.0,28.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.883171809, -87.741753661)",696.0,23.0
376551,11177286,12/14/2017 11:15:00 AM,029XX N KOLMAR AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,25.0,31.0,20.0,2017.0,05/04/2018 03:51:04 PM,"(41.93424519, -87.740767394)",411.0,17.0
702828,10694401,09/25/2016 07:29:00 PM,089XX S YATES BLVD,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,4.0,7.0,48.0,2016.0,02/10/2018 03:50:01 PM,"(41.732955323, -87.565895475)",492.0,37.0
84132,11574170,01/22/2019 10:00:00 AM,055XX W DIVERSEY AVE,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,25.0,31.0,19.0,2019.0,01/29/2019 04:19:06 PM,"(41.931290466, -87.765362332)",303.0,17.0
658789,10762362,11/23/2016 12:50:00 PM,051XX W NORTH AVE,ASSAULT,SIMPLE,RESTAURANT,False,25.0,37.0,25.0,2016.0,02/10/2018 03:50:01 PM,"(41.909509901, -87.754996996)",600.0,45.0
616797,10826550,01/24/2017 11:15:00 AM,021XX N HOYNE AVE,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,14.0,32.0,22.0,2017.0,02/14/2017 03:49:42 PM,"(41.920280496, -87.680184552)",178.0,40.0
480403,11064807,07/28/2017 09:30:00 PM,080XX S KINGSTON AVE,THEFT,$500 AND UNDER,STREET,False,4.0,7.0,46.0,2017.0,02/10/2018 03:50:01 PM,"(41.749722639, -87.562558864)",478.0,37.0
22326,11670116,04/28/2019 09:30:00 AM,042XX W GRACE ST,THEFT,OVER $500,STREET,False,17.0,45.0,16.0,2019.0,05/05/2019 04:05:28 PM,"(41.949962503, -87.733067456)",295.0,50.0
537663,10948080,05/17/2017 12:06:00 PM,093XX S WOODLAWN AVE,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,True,4.0,8.0,47.0,2017.0,02/10/2018 03:50:01 PM,"(41.725271724, -87.594864336)",472.0,35.0
27530,11661493,04/20/2019 06:30:00 PM,043XX W 63RD ST,BATTERY,SIMPLE,OTHER,False,8.0,23.0,65.0,2019.0,04/27/2019 04:07:28 PM,"(41.778552201, -87.731772269)",292.0,6.0
130982,11507097,11/14/2018 01:30:00 PM,024XX S SAWYER AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,10.0,12.0,30.0,2018.0,11/21/2018 04:14:47 PM,"(41.847207057, -87.706337239)",291.0,1.0
436355,11125740,09/23/2017 10:30:00 AM,056XX W 64TH ST,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,8.0,13.0,64.0,2017.0,02/10/2018 03:50:01 PM,"(41.776225224, -87.76246515)",266.0,15.0
322492,11250413,03/08/2018 09:50:00 AM,088XX S EXCHANGE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,4.0,10.0,46.0,2018.0,05/04/2018 03:51:04 PM,"(41.735084271, -87.552764692)",509.0,47.0
684153,10723499,10/20/2016 04:05:00 PM,031XX N MOBILE AVE,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,25.0,36.0,19.0,2016.0,02/10/2018 03:50:01 PM,"(41.936748937, -87.783444387)",81.0,44.0
358599,11201129,01/11/2018 08:48:00 AM,080XX S MANISTEE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,4.0,7.0,46.0,2018.0,05/04/2018 03:51:04 PM,"(41.749184981, -87.557698694)",244.0,37.0
532083,10956907,05/24/2017 06:08:00 PM,017XX W 47TH ST,BATTERY,SIMPLE,RESTAURANT,False,9.0,20.0,61.0,2017.0,02/10/2018 03:50:01 PM,"(41.808566423, -87.669003426)",738.0,3.0
63694,11605529,02/24/2019 12:30:00 PM,001XX E ONTARIO ST,THEFT,POCKET-PICKING,HOTEL/MOTEL,False,18.0,42.0,8.0,2019.0,03/03/2019 04:04:46 PM,"(41.893349463, -87.623456403)",158.0,36.0
444440,11121682,09/12/2017 11:00:00 PM,018XX W 57TH ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,7.0,15.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.790324479, -87.669833529)",345.0,3.0
228703,11375269,07/10/2018 08:00:00 AM,058XX N RIDGE AVE,CRIMINAL TRESPASS,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),False,20.0,48.0,77.0,2018.0,07/17/2018 03:53:57 PM,"(41.988586258, -87.668168571)",539.0,16.0
47848,11630840,03/21/2019 04:30:00 PM,007XX W GRAND AVE,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,12.0,27.0,24.0,2019.0,03/28/2019 04:07:08 PM,"(41.89120012, -87.646368615)",109.0,46.0
426489,11110413,10/06/2017 08:00:00 AM,041XX S CALIFORNIA AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",True,9.0,14.0,58.0,2017.0,02/10/2018 03:50:01 PM,"(41.818585099, -87.694524884)",196.0,1.0
330678,11239053,02/24/2018 02:00:00 AM,058XX W MADISON ST,BATTERY,SIMPLE,SIDEWALK,False,15.0,29.0,25.0,2018.0,05/04/2018 03:51:04 PM,"(41.880154562, -87.770427547)",67.0,7.0
376059,11178035,12/14/2017 11:19:00 PM,023XX S MICHIGAN AVE,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,1.0,2.0,33.0,2017.0,05/04/2018 03:51:04 PM,"(41.850656285, -87.623748793)",193.0,9.0
