,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
97457,11553542,01/01/2019 07:45:00 PM,117XX S CHURCH ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,False,22.0,34.0,75.0,2019.0,01/10/2019 03:16:50 PM,"(41.680714154, -87.67131581)",378.0,22.0
461497,11061649,08/21/2017 01:00:00 AM,076XX S PHILLIPS AVE,BATTERY,SIMPLE,APARTMENT,False,4.0,7.0,43.0,2017.0,02/10/2018 03:50:01 PM,"(41.75645779, -87.565113432)",245.0,37.0
188741,11441769,08/28/2018 05:00:00 PM,041XX N HERMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,19.0,47.0,6.0,2018.0,09/12/2018 04:00:35 PM,"(41.957021502, -87.672280038)",651.0,18.0
191399,11429278,08/25/2018 10:55:00 AM,077XX S EBERHART AVE,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,6.0,6.0,69.0,2018.0,09/01/2018 04:13:03 PM,"(41.753941423, -87.612570687)",496.0,32.0
501117,11004265,07/02/2017 09:00:00 PM,038XX S WINCHESTER AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,9.0,11.0,59.0,2017.0,02/10/2018 03:50:01 PM,"(41.824017422, -87.673892111)",720.0,1.0
103072,11545408,12/24/2018 10:40:00 AM,053XX W FULLERTON AVE,ASSAULT,AGGRAVATED: HANDGUN,BARBERSHOP,False,25.0,36.0,19.0,2018.0,12/31/2018 04:16:57 PM,"(41.924065654, -87.759440461)",80.0,21.0
25184,11665158,04/24/2019 07:05:00 AM,054XX W DAKIN ST,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,16.0,38.0,15.0,2019.0,05/01/2019 04:31:01 PM,"(41.952347952, -87.762811599)",231.0,19.0
531855,10957136,05/24/2017 11:45:00 PM,014XX N WICKER PARK AVE,THEFT,OVER $500,STREET,False,14.0,1.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.907662578, -87.675386795)",481.0,41.0
236565,11365369,06/30/2018 10:00:00 PM,038XX S MICHIGAN AVE,ASSAULT,SIMPLE,APARTMENT,False,2.0,3.0,35.0,2018.0,07/07/2018 03:59:10 PM,"(41.824933076, -87.623104662)",446.0,9.0
68879,11601975,02/16/2019 09:30:00 AM,030XX S WELLS ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,9.0,11.0,34.0,2019.0,02/23/2019 04:12:46 PM,"(41.839123495, -87.632907455)",346.0,48.0
430341,11104905,10/01/2017 02:00:00 AM,021XX E 68TH ST,ROBBERY,ARMED: HANDGUN,ALLEY,False,3.0,5.0,43.0,2017.0,02/10/2018 03:50:01 PM,"(41.77166626, -87.573304881)",152.0,33.0
667438,10750247,11/11/2016 01:50:00 PM,006XX E 42ND ST,THEFT,FROM BUILDING,APARTMENT,False,2.0,4.0,38.0,2016.0,02/10/2018 03:50:01 PM,"(41.818536128, -87.610775595)",583.0,10.0
243997,11355565,06/21/2018 07:05:00 PM,006XX N ST CLAIR ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,18.0,42.0,8.0,2018.0,06/28/2018 03:59:19 PM,"(41.8945086, -87.622742041)",158.0,36.0
107908,11539361,12/17/2018 04:30:00 PM,015XX E MARQUETTE RD,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,3.0,5.0,42.0,2018.0,12/24/2018 04:07:53 PM,"(41.775165449, -87.587575986)",134.0,33.0
469566,11050394,08/10/2017 10:15:00 PM,047XX N KIONA AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,17.0,39.0,14.0,2017.0,02/10/2018 03:50:01 PM,"(41.966427222, -87.733486539)",257.0,38.0
659622,10761991,11/22/2016 08:52:00 AM,024XX S DAMEN AVE,BATTERY,SIMPLE,WAREHOUSE,False,10.0,25.0,31.0,2016.0,02/10/2018 03:50:01 PM,"(41.84723338, -87.675712732)",126.0,26.0
320204,11253411,03/11/2018 05:00:00 PM,002XX W 63RD ST,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,True,7.0,20.0,68.0,2018.0,05/04/2018 03:51:04 PM,"(41.779975054, -87.630937377)",435.0,4.0
437202,11101018,09/22/2017 10:27:00 AM,013XX S CANAL ST,NARCOTICS,ALTER/FORGE PRESCRIPTION,DRUG STORE,True,1.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.864493678, -87.639158)",97.0,48.0
308912,11269477,03/28/2018 07:00:00 AM,045XX W GEORGE ST,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,25.0,31.0,20.0,2018.0,05/04/2018 03:51:04 PM,"(41.93344555, -87.74002874)",411.0,17.0
260178,11399612,06/01/2018 12:00:00 PM,026XX W IOWA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,12.0,26.0,24.0,2018.0,08/04/2018 03:53:27 PM,"(41.897501514, -87.693011738)",543.0,49.0
353360,11209738,01/19/2018 03:00:00 PM,002XX N COLUMBUS DR,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,1.0,42.0,32.0,2018.0,05/04/2018 03:51:04 PM,"(41.886337253, -87.620687893)",580.0,36.0
150828,11502519,10/18/2018 11:00:00 AM,011XX N MONITOR AVE,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,15.0,29.0,25.0,2018.0,11/14/2018 04:03:33 PM,"(41.900687638, -87.771676151)",671.0,7.0
96455,11559137,01/03/2019 11:00:00 AM,097XX S HALSTED ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,22.0,34.0,73.0,2019.0,01/10/2019 03:16:50 PM,"(41.716959853, -87.643088472)",593.0,22.0
431732,11103299,09/29/2017 11:20:00 AM,015XX N HALSTED ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,18.0,27.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.9103799, -87.648260756)",108.0,11.0
717806,10672089,09/06/2016 08:30:00 PM,026XX W CHICAGO AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,12.0,26.0,24.0,2016.0,02/10/2018 03:50:01 PM,"(41.895683454, -87.692765444)",543.0,49.0
706120,10690427,09/21/2016 07:30:00 PM,060XX S KEDZIE AVE,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,False,8.0,16.0,66.0,2016.0,02/10/2018 03:50:01 PM,"(41.783934698, -87.703276464)",183.0,2.0
151834,11478696,10/16/2018 08:29:00 PM,047XX S COTTAGE GROVE AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,2.0,4.0,38.0,2018.0,10/23/2018 04:27:27 PM,"(41.808981361, -87.606551046)",461.0,10.0
513905,10987779,06/16/2017 06:30:00 PM,056XX S INDIANA AVE,ROBBERY,AGGRAVATED,PARK PROPERTY,False,2.0,20.0,40.0,2017.0,02/10/2018 03:50:01 PM,"(41.792464931, -87.620789905)",403.0,4.0
425520,11113414,10/07/2017 02:00:00 PM,047XX S MICHIGAN AVE,THEFT,$500 AND UNDER,RESIDENCE,False,2.0,3.0,38.0,2017.0,02/10/2018 03:50:01 PM,"(41.808740117, -87.622821385)",448.0,9.0
545624,10936718,05/06/2017 03:40:00 PM,002XX E GRAND AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.891791478, -87.620917415)",159.0,36.0
104673,11543221,12/21/2018 11:09:00 PM,116XX S THROOP ST,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,5.0,34.0,53.0,2018.0,12/28/2018 04:13:27 PM,"(41.682200651, -87.654222871)",642.0,22.0
249587,11348167,06/14/2018 09:20:00 PM,013XX N MONTICELLO AVE,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,25.0,26.0,23.0,2018.0,06/21/2018 04:04:58 PM,"(41.905255402, -87.717862872)",454.0,49.0
183088,11436108,09/04/2018 03:25:00 PM,007XX N DEARBORN ST,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,18.0,42.0,8.0,2018.0,09/11/2018 04:02:09 PM,"(41.895959627, -87.629763415)",670.0,11.0
466452,11054566,08/14/2017 10:35:00 PM,073XX S UNIVERSITY AVE,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),False,3.0,5.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.761699343, -87.596957555)",121.0,33.0
469922,11050267,08/10/2017 02:00:00 PM,066XX S HERMITAGE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,False,7.0,15.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.773418457, -87.667731208)",283.0,3.0
53880,11620852,03/12/2019 03:51:00 PM,038XX W CHICAGO AVE,BATTERY,SIMPLE,STREET,False,11.0,27.0,23.0,2019.0,03/19/2019 04:21:52 PM,"(41.89540929, -87.72149816)",584.0,46.0
184161,11448381,09/03/2018 04:03:00 AM,082XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,False,6.0,6.0,44.0,2018.0,09/21/2018 04:06:58 PM,"(41.744629002, -87.621212798)",406.0,32.0
700192,10711911,09/29/2016 03:00:00 PM,052XX S CENTRAL AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,8.0,23.0,56.0,2016.0,02/10/2018 03:50:01 PM,"(41.797419318, -87.762445797)",587.0,8.0
595151,10859284,02/23/2017 09:30:00 PM,022XX E 103RD ST,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,OTHER,False,4.0,10.0,51.0,2017.0,02/10/2018 03:50:01 PM,"(41.708029389, -87.569290282)",252.0,37.0
183952,11436071,09/03/2018 12:45:00 PM,045XX N NARRAGANSETT AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,16.0,38.0,15.0,2018.0,09/10/2018 04:05:59 PM,"(41.964149347, -87.786764421)",95.0,19.0
564054,10908597,04/11/2017 03:25:00 PM,011XX S STATE ST,THEFT,POCKET-PICKING,CTA STATION,False,1.0,2.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.868165405, -87.62743954)",12.0,10.0
719351,10669327,09/04/2016 09:50:00 PM,001XX W 119TH ST,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,STREET,True,5.0,34.0,53.0,2016.0,02/10/2018 03:50:01 PM,"(41.677992076, -87.625769544)",255.0,43.0
191574,11425148,08/25/2018 03:08:00 AM,070XX S HONORE ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,False,7.0,17.0,67.0,2018.0,09/01/2018 04:13:03 PM,"(41.766172478, -87.669924818)",283.0,31.0
230662,11372777,07/07/2018 07:48:00 PM,003XX E BENTON PL,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,True,1.0,42.0,32.0,2018.0,07/14/2018 03:51:39 PM,"(41.885495793, -87.618644375)",580.0,36.0
280472,11306873,05/06/2018 08:30:00 PM,028XX W MARQUETTE RD,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GROCERY FOOD STORE,False,8.0,15.0,66.0,2018.0,05/13/2018 03:47:40 PM,"(41.771819552, -87.693511744)",382.0,31.0
318451,11312023,03/14/2018 12:11:00 PM,077XX S UNION AVE,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,True,6.0,17.0,71.0,2018.0,10/06/2018 03:55:12 PM,"(41.753442452, -87.641671577)",556.0,32.0
525899,10966444,06/01/2017 05:00:00 PM,063XX S ASHLAND AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,7.0,16.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.778974403, -87.664209091)",280.0,2.0
242084,11357839,06/24/2018 05:00:00 AM,045XX S RACINE AVE,THEFT,FROM BUILDING,FACTORY/MANUFACTURING BUILDING,False,9.0,11.0,61.0,2018.0,07/01/2018 03:55:31 PM,"(41.811512827, -87.655221014)",123.0,48.0
380355,11172436,12/08/2017 08:00:00 PM,025XX N LINCOLN AVE,THEFT,OVER $500,STREET,False,19.0,43.0,7.0,2017.0,02/10/2018 03:50:01 PM,"(41.928584029, -87.653159383)",769.0,34.0
601682,10855390,02/14/2017 04:00:00 PM,012XX W VICTORIA ST,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,20.0,48.0,77.0,2017.0,02/10/2018 03:50:01 PM,"(41.987389057, -87.662384112)",539.0,16.0
399232,11148391,11/12/2017 01:30:00 PM,014XX N CAMPBELL AVE,THEFT,OVER $500,RESIDENCE,False,14.0,26.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.907545581, -87.689605078)",302.0,41.0
620929,10857248,01/18/2017 10:00:00 PM,047XX S MAPLEWOOD AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,9.0,12.0,58.0,2017.0,02/10/2018 03:50:01 PM,"(41.807788788, -87.688084845)",85.0,3.0
617028,10826171,01/24/2017 12:27:00 AM,035XX W BELDEN AVE,BURGLARY,FORCIBLE ENTRY,RESTAURANT,True,14.0,26.0,22.0,2017.0,03/21/2017 03:48:14 PM,"(41.922782629, -87.716294456)",550.0,12.0
110046,11535719,12/14/2018 06:44:00 PM,004XX N ORLEANS ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,18.0,42.0,8.0,2018.0,12/21/2018 04:10:16 PM,"(41.890180418, -87.636992207)",652.0,36.0
148769,11482757,10/20/2018 11:52:00 PM,036XX W CHICAGO AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,11.0,27.0,23.0,2018.0,10/27/2018 04:07:48 PM,"(41.895457527, -87.716664066)",584.0,46.0
82459,11576866,01/24/2019 10:36:00 PM,009XX N WALLER AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,15.0,29.0,25.0,2019.0,01/31/2019 04:11:34 PM,"(41.897450179, -87.767913889)",671.0,7.0
22061,11669909,04/28/2019 06:46:00 PM,048XX W MAYPOLE AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,False,15.0,28.0,25.0,2019.0,05/05/2019 04:05:28 PM,"(41.88444909, -87.745730046)",696.0,23.0
615134,10829777,01/26/2017 05:03:00 PM,004XX W DIVISION ST,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,18.0,27.0,8.0,2017.0,02/14/2017 03:49:42 PM,"(41.903775756, -87.639324074)",148.0,46.0
73741,11590170,02/09/2019 12:35:00 AM,053XX W CHICAGO AVE,ASSAULT,SIMPLE,CTA BUS,False,15.0,37.0,25.0,2019.0,02/16/2019 04:06:44 PM,"(41.894898468, -87.759701652)",562.0,45.0
635606,10799707,12/28/2016 06:00:00 PM,056XX W BELDEN AVE,THEFT,$500 AND UNDER,STREET,False,25.0,37.0,19.0,2016.0,02/10/2018 03:50:01 PM,"(41.922153709, -87.766226039)",57.0,44.0
665490,10751889,11/14/2016 04:10:00 AM,059XX N LINCOLN AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,20.0,40.0,2.0,2016.0,02/10/2018 03:50:01 PM,"(41.989293402, -87.705537043)",65.0,24.0
253001,11343231,06/10/2018 09:45:00 AM,038XX S STATE ST,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,2.0,3.0,35.0,2018.0,06/17/2018 03:50:56 PM,"(41.82467357, -87.626413225)",353.0,9.0
295493,11287055,04/16/2018 06:15:00 PM,051XX W FULLERTON AVE,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,25.0,31.0,19.0,2018.0,05/04/2018 03:51:04 PM,"(41.924122962, -87.755001006)",304.0,44.0
578542,10885842,03/21/2017 10:00:00 PM,003XX W 124TH ST,THEFT,OVER $500,SIDEWALK,False,5.0,34.0,53.0,2017.0,02/10/2018 03:50:01 PM,"(41.668834375, -87.631165931)",7.0,22.0
516156,10980620,06/13/2017 10:23:00 PM,057XX S THROOP ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,7.0,16.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.790036743, -87.657196537)",297.0,2.0
452995,11080281,09/01/2017 09:00:00 AM,079XX S RHODES AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,6.0,6.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.750667558, -87.611273362)",11.0,32.0
379551,11173847,12/10/2017 12:00:00 AM,075XX S CHAMPLAIN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,6.0,6.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.75806034, -87.609035406)",496.0,32.0
201217,11412036,08/13/2018 01:40:00 AM,078XX S MUSKEGON AVE,BATTERY,SIMPLE,STREET,False,4.0,7.0,43.0,2018.0,08/20/2018 04:02:23 PM,"(41.753234637, -87.555531663)",246.0,37.0
240569,11360016,06/25/2018 11:30:00 PM,050XX W OHIO ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,15.0,28.0,25.0,2018.0,07/02/2018 03:51:34 PM,"(41.89132081, -87.752226583)",694.0,45.0
73237,11591461,02/09/2019 06:56:00 PM,016XX W FARWELL AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,24.0,49.0,1.0,2019.0,02/16/2019 04:06:44 PM,"(42.006599928, -87.671156238)",49.0,5.0
365257,11192110,12/31/2017 06:50:00 PM,009XX W 87TH ST,BATTERY,SIMPLE,RESTAURANT,True,6.0,21.0,71.0,2017.0,05/04/2018 03:51:04 PM,"(41.736011713, -87.647808753)",533.0,13.0
710068,10684063,09/16/2016 05:55:00 PM,088XX S ADA ST,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,22.0,21.0,71.0,2016.0,02/10/2018 03:50:01 PM,"(41.733387234, -87.656915358)",533.0,13.0
604978,10844901,02/09/2017 11:16:00 PM,040XX W CULLOM AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,17.0,39.0,16.0,2017.0,02/16/2017 03:49:36 PM,"(41.959119216, -87.72822397)",269.0,38.0
293171,11290368,04/20/2018 04:57:00 AM,014XX W 95TH ST,BURGLARY,FORCIBLE ENTRY,TAVERN/LIQUOR STORE,False,22.0,21.0,73.0,2018.0,05/04/2018 03:51:04 PM,"(41.721253074, -87.659456567)",592.0,13.0
531623,10957545,05/25/2017 10:30:00 AM,053XX N BROADWAY,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,20.0,48.0,77.0,2017.0,02/10/2018 03:50:01 PM,"(41.978991238, -87.659941972)",540.0,16.0
37449,11646311,04/06/2019 08:00:00 AM,072XX N OAKLEY AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,24.0,49.0,2.0,2019.0,04/13/2019 04:01:56 PM,"(42.012801892, -87.687551278)",341.0,5.0
380897,11171812,12/08/2017 02:59:00 AM,047XX W MADISON ST,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,True,11.0,28.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.880511176, -87.744139376)",696.0,23.0
120533,11523563,11/30/2018 11:00:00 AM,109XX S CENTRAL PARK AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,22.0,19.0,74.0,2018.0,12/07/2018 04:15:43 PM,"(41.694466571, -87.710693518)",369.0,42.0
500106,11005654,07/04/2017 01:00:00 AM,046XX S ELLIS AVE,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,False,2.0,4.0,39.0,2017.0,02/10/2018 03:50:01 PM,"(41.810729022, -87.601726053)",398.0,10.0
300190,11281461,04/10/2018 09:00:00 AM,001XX N STATE ST,THEFT,POCKET-PICKING,CTA TRAIN,False,1.0,42.0,32.0,2018.0,05/04/2018 03:51:04 PM,"(41.885481891, -87.627935689)",92.0,36.0
172484,11450480,09/18/2018 07:54:00 PM,003XX E 35TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2.0,2.0,35.0,2018.0,09/25/2018 04:14:11 PM,"(41.831103159, -87.617514186)",222.0,10.0
61125,11609836,02/28/2019 07:30:00 PM,016XX W CERMAK RD,NARCOTICS,POSS: HEROIN(WHITE),GAS STATION,True,12.0,25.0,31.0,2019.0,03/07/2019 04:21:18 PM,"(41.852318341, -87.666642227)",343.0,26.0
202337,11410843,08/11/2018 06:41:00 PM,020XX W TOUHY AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,24.0,49.0,1.0,2018.0,08/18/2018 03:57:27 PM,"(42.012512966, -87.681585729)",44.0,5.0
118993,11523877,12/02/2018 10:00:00 AM,021XX N LECLAIRE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE-GARAGE,False,25.0,36.0,19.0,2018.0,12/09/2018 04:09:43 PM,"(41.919211704, -87.753549897)",306.0,44.0
255084,11340548,06/07/2018 05:34:00 PM,029XX W ADDISON ST,ASSAULT,SIMPLE,SMALL RETAIL STORE,True,17.0,33.0,21.0,2018.0,06/14/2018 04:02:30 PM,"(41.946649126, -87.702158393)",425.0,20.0
481217,11034271,07/27/2017 10:00:00 PM,047XX S MARSHFIELD AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,9.0,20.0,61.0,2017.0,02/10/2018 03:50:01 PM,"(41.808020356, -87.666170058)",740.0,4.0
61260,11610047,02/28/2019 02:58:00 PM,042XX N LONG AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,16.0,38.0,15.0,2019.0,03/07/2019 04:21:18 PM,"(41.957248869, -87.762209056)",260.0,19.0
100153,11550666,12/29/2018 02:00:00 AM,069XX S UNION AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,7.0,6.0,68.0,2018.0,01/10/2019 03:16:50 PM,"(41.76790158, -87.642029481)",479.0,32.0
512181,10986601,06/18/2017 09:00:00 PM,094XX S LAFAYETTE AVE,THEFT,$500 AND UNDER,STREET,False,6.0,21.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.723340547, -87.625074428)",187.0,13.0
514683,10983405,06/15/2017 07:45:00 PM,031XX N CLARK ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,19.0,44.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.93879691, -87.649739278)",681.0,25.0
626325,10811954,01/11/2017 03:30:00 AM,021XX W DEVON AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,False,24.0,50.0,2.0,2017.0,02/10/2018 03:50:01 PM,"(41.997822516, -87.684347635)",53.0,27.0
368669,11189162,12/25/2017 02:00:00 PM,053XX W MADISON ST,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,15.0,28.0,25.0,2017.0,05/04/2018 03:51:04 PM,"(41.880316788, -87.759402448)",674.0,7.0
179571,11440956,09/09/2018 08:50:00 AM,102XX S STATE ST,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,5.0,9.0,49.0,2018.0,09/16/2018 04:05:04 PM,"(41.707776242, -87.623535011)",569.0,43.0
309514,11268218,03/27/2018 10:25:00 AM,052XX N LINCOLN AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),True,20.0,40.0,4.0,2018.0,05/04/2018 03:51:04 PM,"(41.977031342, -87.692447348)",29.0,24.0
277793,11311130,05/10/2018 09:00:00 AM,085XX S LAFLIN ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,6.0,21.0,71.0,2018.0,05/17/2018 03:53:33 PM,"(41.738807569, -87.660709374)",531.0,13.0
90392,11564422,01/11/2019 11:00:00 PM,014XX E 69TH ST,THEFT,$500 AND UNDER,RESIDENCE,False,3.0,5.0,43.0,2019.0,01/18/2019 09:37:14 AM,"(41.769666367, -87.588919038)",416.0,33.0
454731,11071616,08/30/2017 12:05:00 AM,001XX S HAMLIN BLVD,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,11.0,28.0,26.0,2017.0,02/10/2018 03:50:01 PM,"(41.878645771, -87.72067032)",704.0,23.0
87033,11569587,01/17/2019 08:04:00 AM,097XX S EWING AVE,BATTERY,AGGRAVATED: HANDGUN,CTA BUS STOP,False,4.0,10.0,52.0,2019.0,01/24/2019 04:19:06 PM,"(41.719099372, -87.535288346)",528.0,47.0
583750,10877100,03/13/2017 04:00:00 PM,024XX N NEWCASTLE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,25.0,36.0,18.0,2017.0,02/10/2018 03:50:01 PM,"(41.924431453, -87.796488578)",136.0,44.0
411741,11130349,10/26/2017 12:45:00 PM,027XX S KOLIN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,10.0,22.0,30.0,2017.0,02/10/2018 03:50:01 PM,"(41.841781383, -87.732997005)",205.0,28.0
595193,10859277,02/23/2017 08:14:00 PM,035XX W 72ND PL,BATTERY,AGGRAVATED: HANDGUN,STREET,False,8.0,18.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.761527989, -87.710917989)",349.0,31.0
101054,11548601,12/27/2018 08:13:00 PM,107XX S MICHIGAN AVE,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,5.0,9.0,49.0,2018.0,01/03/2019 04:09:08 PM,"(41.699263575, -87.620911589)",236.0,43.0
328784,11283327,02/27/2018 12:00:00 AM,051XX S WENTWORTH AVE,ASSAULT,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,False,2.0,3.0,37.0,2018.0,05/04/2018 03:51:04 PM,"(41.80171934, -87.630703621)",224.0,9.0
536675,10952942,05/18/2017 04:24:00 PM,059XX W GIDDINGS ST,THEFT,$500 AND UNDER,RESIDENCE,False,16.0,45.0,15.0,2017.0,02/10/2018 03:50:01 PM,"(41.966765415, -87.77552699)",94.0,50.0
387131,11174669,11/29/2017 05:35:00 PM,042XX S LAKE PARK AVE,ASSAULT,SIMPLE,SIDEWALK,False,2.0,4.0,36.0,2017.0,02/10/2018 03:50:01 PM,"(41.817359509, -87.599196367)",220.0,10.0
455344,11070656,08/29/2017 08:00:00 AM,047XX N SHERIDAN RD,THEFT,FROM BUILDING,OTHER,False,19.0,46.0,3.0,2017.0,02/10/2018 03:50:01 PM,"(41.968533072, -87.654812168)",19.0,39.0
218148,11395808,07/23/2018 03:00:00 PM,109XX S HOMAN AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,22.0,19.0,74.0,2018.0,08/01/2018 03:51:33 PM,"(41.694275653, -87.705865835)",369.0,42.0
547716,10933530,05/03/2017 06:45:00 PM,020XX W BIRCHWOOD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,24.0,49.0,1.0,2017.0,02/10/2018 03:50:01 PM,"(42.017941523, -87.682652703)",52.0,5.0
437898,11094869,09/21/2017 12:45:00 PM,028XX W ROOSEVELT RD,NARCOTICS,POSS: HEROIN(WHITE),PARK PROPERTY,True,10.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.866504813, -87.696386688)",35.0,14.0
299095,11283409,04/11/2018 06:00:00 PM,001XX N HOYNE AVE,BURGLARY,HOME INVASION,RESIDENCE,False,12.0,2.0,28.0,2018.0,05/04/2018 03:51:04 PM,"(41.883455151, -87.679142242)",37.0,46.0
